# id X Y type ready_time pair_id
1 13.22 14.27 DL 0 1
2 4.48 14.61 D 955 0
3 4.51 13.03 D 332 0
4 7.75 3.33 D 550 0
5 8.97 12.18 P 0 7
6 1.97 9.76 D 778 0
7 18.98 1.45 D 231 0
8 18.71 0.33 D 1034 0
9 1.55 11.39 DL 0 4
10 12.71 12.01 D 1101 0
11 7.36 13.21 D 155 0
12 12.65 7.15 P 0 1
13 14.77 0.97 D 397 0
14 17.7 1.86 D 638 0
15 13.6 16.12 D 199 0
16 2.21 12.75 DL 0 2
17 12.64 14.11 P 0 4
18 0.93 8.97 D 1127 0
19 0.64 2.37 D 268 0
20 12.83 19.1 D 289 0
21 0.94 19.58 D 889 0
22 2.82 5.7 D 202 0
23 17.24 17.24 D 455 0
24 17.64 4.37 DL 0 3
25 9.35 6.21 D 799 0
26 4.58 8.61 D 1006 0
27 6.36 3.39 D 1106 0
28 9.94 7.05 D 333 0
29 17.55 16.61 D 1050 0
30 17.99 5.31 D 179 0
31 0.9 19.4 D 32 0
32 10.22 11.23 D 685 0
33 13.32 11.61 D 392 0
34 0.21 9.37 D 142 0
35 17.53 16.62 D 912 0
36 9.7 18.02 D 562 0
37 15.96 11.59 D 821 0
38 17.8 10.77 D 331 0
39 4.2 2.88 P 0 8
40 17.35 13.12 D 6 0
41 3.13 6.13 DL 0 8
42 9.65 14.48 P 0 10
43 2.2 7.13 D 861 0
44 2.27 5.9 D 495 0
45 4.47 8.3 P 0 2
46 3.12 4.86 P 0 5
47 8.27 3.7 D 223 0
48 8.49 19.68 D 1105 0
49 9.97 14.9 D 1125 0
50 2.92 18.28 DL 0 7
51 7.65 0.07 D 564 0
52 4.04 18.63 D 844 0
53 6.56 18.88 D 708 0
54 17.19 11.66 D 914 0
55 13.67 16.93 D 105 0
56 11.31 1.11 D 434 0
57 0.9 5.53 D 843 0
58 10.1 19.52 D 634 0
59 14.58 14.4 D 338 0
60 10.66 14.76 D 182 0
61 11.71 8.47 D 281 0
62 15.64 17.03 D 535 0
63 13.41 3.18 D 872 0
64 14.15 13.2 DL 0 10
65 19.76 6.96 D 876 0
66 11.89 11.68 D 157 0
67 11.44 4.63 DL 0 6
68 11.47 19.56 D 170 0
69 8.8 10.77 D 174 0
70 0.25 11.17 D 110 0
71 11.09 8.26 D 1056 0
72 14.87 6.9 D 750 0
73 15.55 3.99 D 1031 0
74 19.14 0.12 D 483 0
75 18.86 0.93 D 162 0
76 15.21 10.53 D 273 0
77 12.06 4.1 D 578 0
78 6.58 3.02 D 39 0
79 14.05 6.1 D 581 0
80 5.96 12.35 D 604 0
81 8.47 17.55 DL 0 9
82 11.09 16.28 D 578 0
83 14.04 17.36 D 752 0
84 17.11 2.35 D 463 0
85 9.63 18.33 D 394 0
86 15.43 16.66 D 59 0
87 11.62 14.81 D 463 0
88 6.04 7.23 D 324 0
89 3.49 0.66 P 0 9
90 2.51 18.83 D 1061 0
91 5.36 18.27 D 80 0
92 17.21 1.32 P 0 6
93 4.71 2.38 P 0 3
94 18.1 19.67 D 882 0
95 8.47 16.02 D 1028 0
96 7.63 19.78 D 756 0
97 1.54 0.08 DL 0 5
98 9.6 11.71 D 905 0
99 6.99 13.02 D 397 0
100 0.14 19.26 D 364 0
