# id X Y type ready_time pair_id
1 16.39 17.08 D 327 0
2 17.85 5.57 D 162 0
3 11.88 0.66 D 357 0
4 10.23 16.68 D 38 0
5 18.62 7.64 D 40 0
6 2.95 0.95 D 363 0
7 2.75 18.67 D 237 0
8 0.24 9.56 D 274 0
9 12.68 4.26 DL 0 1
10 18.71 15.44 D 175 0
11 19.59 11.73 D 79 0
12 11.66 15.32 D 356 0
13 17.18 16.15 D 136 0
14 0.31 17.39 DL 0 2
15 18.79 7.01 D 312 0
16 19.42 4.83 P 0 3
17 17.65 14.26 D 147 0
18 12.9 10.34 D 218 0
19 9.71 0.64 D 175 0
20 18.88 2.8 D 39 0
21 17.23 0.8 D 343 0
22 2.96 13.53 D 18 0
23 16.52 11.75 D 286 0
24 13.56 16.72 P 0 2
25 2.93 14.39 D 116 0
26 3.68 6.14 D 110 0
27 2.81 10.97 D 212 0
28 9.89 18.84 D 0 0
29 3.15 19.76 P 0 1
30 1.27 5.11 DL 0 3
