# id X Y type ready_time pair_id
1 16.9 8.38 D 324 0
2 9.88 12.61 D 16 0
3 10.53 14.6 D 139 0
4 14.43 13.32 D 23 0
5 6.71 9.51 D 368 0
6 7.81 13.94 DL 0 3
7 5.06 0.37 DL 0 1
8 6.76 4.98 D 158 0
9 4.8 14.16 DL 0 2
10 17.97 10.61 D 193 0
11 3.38 5.81 D 59 0
12 8.05 18.02 D 301 0
13 4.1 8.77 D 233 0
14 5.2 14.02 D 262 0
15 2.27 17.37 D 91 0
16 14.04 19.17 D 328 0
17 12.16 7.31 D 72 0
18 18.21 19.96 D 359 0
19 15.37 8.75 D 56 0
20 13.79 10.09 P 0 1
21 15.54 5.27 D 112 0
22 1.58 3.62 P 0 3
23 13.82 0.83 P 0 2
24 5.71 14.71 D 104 0
25 14.98 17.1 D 85 0
26 2.02 11.13 D 71 0
27 14.95 13.84 D 123 0
28 10.87 2.51 D 148 0
29 7.18 5.97 D 354 0
30 15.91 17.64 D 253 0
