# id X Y type ready_time pair_id
1 12.47 15.1 P 0 2
2 0.89 15.16 D 660 0
3 11.59 18.08 D 879 0
4 7.21 3.34 D 752 0
5 14.57 19.15 D 274 0
6 6.34 14.03 D 671 0
7 9.68 6.55 D 103 0
8 16.21 13.85 DL 0 2
9 15.0 8.27 P 0 1
10 11.4 3.53 D 225 0
11 18.79 18.91 D 270 0
12 1.11 9.54 D 744 0
13 6.24 15.39 P 0 4
14 13.48 19.47 D 170 0
15 2.42 9.81 DL 0 1
16 10.83 9.24 DL 0 4
17 1.88 4.8 D 462 0
18 5.9 5.49 D 673 0
19 11.5 15.57 D 824 0
20 1.3 12.96 D 713 0
21 5.07 1.39 D 635 0
22 10.99 12.9 DL 0 3
23 15.93 9.04 D 366 0
24 5.92 6.44 D 719 0
25 16.61 10.66 DL 0 5
26 14.25 14.55 D 401 0
27 13.65 19.7 D 543 0
28 0.47 14.69 D 474 0
29 19.94 9.45 D 842 0
30 7.82 14.06 D 143 0
31 16.89 1.36 P 0 5
32 13.37 8.41 D 118 0
33 4.71 12.52 P 0 3
34 16.36 16.64 D 880 0
35 19.86 15.18 D 689 0
36 16.78 12.07 D 140 0
37 16.08 5.15 D 775 0
38 3.57 12.93 D 138 0
39 17.59 0.45 D 813 0
40 19.38 7.59 D 813 0
41 1.52 16.57 D 327 0
42 2.67 12.12 D 872 0
43 10.04 10.88 D 83 0
44 6.55 12.3 D 756 0
45 12.29 14.68 D 37 0
46 18.91 5.73 D 278 0
47 11.28 18.88 D 183 0
48 18.47 15.04 D 676 0
49 1.28 6.75 D 467 0
50 17.28 8.34 D 286 0
