# id X Y type ready_time pair_id
1 7.44 15.78 D 60 0
2 7.19 7.92 DL 0 3
3 6.07 13.31 D 191 0
4 5.06 13.54 D 140 0
5 16.43 17.05 D 278 0
6 9.48 2.04 D 82 0
7 5.78 9.79 D 78 0
8 19.25 6.61 DL 0 2
9 19.83 9.17 D 177 0
10 1.02 17.37 P 0 1
11 9.66 6.79 D 23 0
12 14.27 7.54 D 214 0
13 10.38 13.82 D 273 0
14 7.44 18.27 P 0 2
15 0.56 12.99 D 117 0
16 18.43 15.45 D 38 0
17 9.06 19.31 DL 0 1
18 11.29 7.31 D 147 0
19 19.77 4.73 DL 0 4
20 14.25 7.27 D 145 0
21 13.29 5.68 D 266 0
22 13.88 3.02 D 80 0
23 19.84 6.58 D 233 0
24 5.21 9.78 D 139 0
25 17.62 17.3 D 69 0
26 18.02 3.3 D 155 0
27 17.01 18.17 D 172 0
28 16.23 6.78 D 205 0
29 2.5 11.87 D 67 0
30 18.62 4.34 P 0 4
31 1.52 18.84 D 94 0
32 17.33 13.66 D 185 0
33 11.94 19.64 D 38 0
34 13.03 10.3 P 0 3
35 8.98 6.14 D 51 0
36 4.95 17.15 D 57 0
37 5.62 11.66 D 73 0
38 8.16 13.78 D 1 0
39 1.02 9.74 D 273 0
40 0.34 2.72 D 248 0
