# id X Y type ready_time pair_id
1 13.22 14.27 D 288 0
2 4.48 14.61 D 14 0
3 4.51 13.03 D 123 0
4 7.75 3.33 D 275 0
5 8.97 12.18 D 33 0
6 1.97 9.76 D 94 0
7 18.98 1.45 D 247 0
8 18.71 0.33 D 157 0
9 1.55 11.39 D 4 0
10 12.71 12.01 D 10 0
11 7.36 13.21 D 2 0
12 12.65 7.15 D 171 0
13 14.77 0.97 D 16 0
14 17.7 1.86 D 220 0
15 13.6 16.12 D 285 0
16 2.21 12.75 D 261 0
17 12.64 14.11 P 0 7
18 0.93 8.97 D 115 0
19 0.64 2.37 D 117 0
20 12.83 19.1 P 0 5
21 0.94 19.58 D 410 0
22 2.82 5.7 DL 0 5
23 17.24 17.24 D 361 0
24 17.64 4.37 D 231 0
25 9.35 6.21 D 367 0
26 4.58 8.61 D 229 0
27 6.36 3.39 D 369 0
28 9.94 7.05 P 0 8
29 17.55 16.61 DL 0 2
30 17.99 5.31 D 197 0
31 0.9 19.4 P 0 2
32 10.22 11.23 P 0 10
33 13.32 11.61 D 69 0
34 0.21 9.37 D 311 0
35 17.53 16.62 DL 0 7
36 9.7 18.02 D 158 0
37 15.96 11.59 D 401 0
38 17.8 10.77 D 53 0
39 4.2 2.88 DL 0 8
40 17.35 13.12 D 30 0
41 3.13 6.13 D 274 0
42 9.65 14.48 D 208 0
43 2.2 7.13 P 0 9
44 2.27 5.9 D 235 0
45 4.47 8.3 D 208 0
46 3.12 4.86 D 44 0
47 8.27 3.7 D 145 0
48 8.49 19.68 D 435 0
49 9.97 14.9 P 0 6
50 2.92 18.28 D 435 0
51 7.65 0.07 D 136 0
52 4.04 18.63 D 395 0
53 6.56 18.88 D 273 0
54 17.19 11.66 D 358 0
55 13.67 16.93 D 223 0
56 11.31 1.11 D 250 0
57 0.9 5.53 D 256 0
58 10.1 19.52 D 386 0
59 14.58 14.4 D 325 0
60 10.66 14.76 D 316 0
61 11.71 8.47 D 262 0
62 15.64 17.03 D 409 0
63 13.41 3.18 D 85 0
64 14.15 13.2 P 0 3
65 19.76 6.96 DL 0 9
66 11.89 11.68 P 0 4
67 11.44 4.63 D 228 0
68 11.47 19.56 D 370 0
69 8.8 10.77 D 268 0
70 0.25 11.17 D 23 0
71 11.09 8.26 D 181 0
72 14.87 6.9 D 295 0
73 15.55 3.99 D 210 0
74 19.14 0.12 D 18 0
75 18.86 0.93 D 416 0
76 15.21 10.53 DL 0 1
77 12.06 4.1 D 69 0
78 6.58 3.02 D 240 0
79 14.05 6.1 D 168 0
80 5.96 12.35 D 251 0
81 8.47 17.55 D 162 0
82 11.09 16.28 D 113 0
83 14.04 17.36 D 401 0
84 17.11 2.35 D 340 0
85 9.63 18.33 DL 0 4
86 15.43 16.66 D 115 0
87 11.62 14.81 D 320 0
88 6.04 7.23 P 0 1
89 3.49 0.66 D 196 0
90 2.51 18.83 DL 0 3
91 5.36 18.27 D 108 0
92 17.21 1.32 DL 0 10
93 4.71 2.38 D 183 0
94 18.1 19.67 D 96 0
95 8.47 16.02 D 397 0
96 7.63 19.78 D 44 0
97 1.54 0.08 D 281 0
98 9.6 11.71 D 240 0
99 6.99 13.02 D 33 0
100 0.14 19.26 DL 0 6
