# id X Y type ready_time pair_id
1 16.9 8.38 D 608 0
2 9.88 12.61 D 165 0
3 10.53 14.6 DL 0 1
4 14.43 13.32 D 532 0
5 6.71 9.51 D 723 0
6 7.81 13.94 DL 0 3
7 5.06 0.37 D 411 0
8 6.76 4.98 D 198 0
9 4.8 14.16 D 627 0
10 17.97 10.61 D 350 0
11 3.38 5.81 D 740 0
12 8.05 18.02 D 709 0
13 4.1 8.77 D 228 0
14 5.2 14.02 D 753 0
15 2.27 17.37 D 49 0
16 14.04 19.17 P 0 1
17 12.16 7.31 D 426 0
18 18.21 19.96 D 217 0
19 15.37 8.75 D 55 0
20 13.79 10.09 D 107 0
21 15.54 5.27 D 742 0
22 1.58 3.62 D 552 0
23 13.82 0.83 DL 0 2
24 5.71 14.71 D 107 0
25 14.98 17.1 D 328 0
26 2.02 11.13 P 0 3
27 14.95 13.84 P 0 2
28 10.87 2.51 D 310 0
29 7.18 5.97 D 164 0
30 15.91 17.64 D 437 0
