# id X Y type ready_time pair_id
1 8.04 17.15 P 0 3
2 6.16 1.2 D 289 0
3 12.61 5.49 D 138 0
4 8.41 2.81 DL 0 3
5 6.99 5.35 D 130 0
6 5.01 14.53 D 23 0
7 10.25 8.22 D 221 0
8 18.81 9.98 D 409 0
9 14.39 2.63 D 287 0
10 12.82 15.18 D 87 0
11 1.01 3.02 DL 0 2
12 17.6 14.25 D 146 0
13 4.37 17.02 D 176 0
14 14.34 11.84 D 451 0
15 12.5 6.19 D 72 0
16 15.03 6.15 DL 0 1
17 5.92 7.89 D 269 0
18 8.97 11.52 D 428 0
19 7.21 8.87 D 230 0
20 8.83 15.46 D 96 0
21 13.38 14.85 D 249 0
22 8.82 1.37 D 26 0
23 7.94 4.29 D 369 0
24 2.47 15.15 D 324 0
25 0.03 9.99 P 0 1
26 18.28 1.78 D 140 0
27 13.41 17.02 P 0 2
28 17.75 6.05 D 31 0
29 10.41 2.02 D 316 0
30 2.02 0.66 D 168 0
