# id X Y type ready_time pair_id
1 0.31 10.71 D 578 0
2 15.34 10.86 D 535 0
3 19.31 4.2 D 201 0
4 1.31 9.62 D 82 0
5 5.78 6.15 D 81 0
6 19.44 12.07 D 349 0
7 1.34 10.47 D 90 0
8 8.1 9.83 D 400 0
9 6.28 8.15 D 461 0
10 11.28 0.96 D 515 0
11 4.23 2.77 D 445 0
12 19.6 6.04 D 324 0
13 9.92 18.05 D 142 0
14 0.93 3.15 D 387 0
15 18.36 1.85 D 60 0
16 13.41 9.57 D 350 0
17 11.77 13.19 D 429 0
18 11.95 13.23 P 0 3
19 3.73 11.96 D 468 0
20 12.75 12.9 D 137 0
21 9.26 14.64 D 499 0
22 10.09 2.36 D 319 0
23 4.38 13.42 D 323 0
24 4.42 10.91 DL 0 5
25 18.74 1.21 D 67 0
26 1.61 10.24 DL 0 2
27 11.1 0.28 D 80 0
28 19.29 16.01 D 258 0
29 8.97 18.59 DL 0 3
30 8.3 11.39 D 276 0
31 10.78 14.42 D 169 0
32 4.69 19.38 D 476 0
33 12.13 17.45 DL 0 1
34 10.86 10.87 P 0 5
35 5.57 12.32 P 0 1
36 3.18 16.2 D 346 0
37 18.16 19.29 P 0 4
38 17.93 9.54 D 325 0
39 10.04 6.0 D 389 0
40 17.21 17.21 DL 0 4
41 3.09 13.98 D 390 0
42 2.45 3.96 D 277 0
43 19.55 4.31 D 205 0
44 4.0 14.4 D 588 0
45 6.95 17.66 P 0 2
46 12.51 10.87 D 155 0
47 8.06 5.93 D 288 0
48 10.24 13.19 D 393 0
49 2.28 4.92 D 185 0
50 8.44 11.54 D 39 0
