# id X Y type ready_time pair_id
1 0.31 10.71 D 259 0
2 15.34 10.86 D 389 0
3 19.31 4.2 D 755 0
4 1.31 9.62 D 321 0
5 5.78 6.15 D 351 0
6 19.44 12.07 D 503 0
7 1.34 10.47 D 510 0
8 8.1 9.83 D 623 0
9 6.28 8.15 D 549 0
10 11.28 0.96 D 577 0
11 4.23 2.77 D 645 0
12 19.6 6.04 D 680 0
13 9.92 18.05 DL 0 2
14 0.93 3.15 D 308 0
15 18.36 1.85 P 0 2
16 13.41 9.57 P 0 3
17 11.77 13.19 DL 0 4
18 11.95 13.23 D 737 0
19 3.73 11.96 D 706 0
20 12.75 12.9 P 0 5
21 9.26 14.64 D 140 0
22 10.09 2.36 D 632 0
23 4.38 13.42 D 341 0
24 4.42 10.91 D 219 0
25 18.74 1.21 D 205 0
26 1.61 10.24 D 685 0
27 11.1 0.28 P 0 4
28 19.29 16.01 D 617 0
29 8.97 18.59 D 643 0
30 8.3 11.39 D 555 0
31 10.78 14.42 D 549 0
32 4.69 19.38 D 656 0
33 12.13 17.45 D 114 0
34 10.86 10.87 D 332 0
35 5.57 12.32 D 638 0
36 3.18 16.2 D 413 0
37 18.16 19.29 D 308 0
38 17.93 9.54 D 184 0
39 10.04 6.0 DL 0 1
40 17.21 17.21 D 222 0
41 3.09 13.98 D 753 0
42 2.45 3.96 D 265 0
43 19.55 4.31 D 325 0
44 4.0 14.4 D 650 0
45 6.95 17.66 D 65 0
46 12.51 10.87 D 398 0
47 8.06 5.93 D 29 0
48 10.24 13.19 DL 0 5
49 2.28 4.92 P 0 1
50 8.44 11.54 DL 0 3
