# id X Y type ready_time pair_id
1 15.73 13.88 D 132 0
2 12.97 8.2 D 159 0
3 4.35 15.77 D 59 0
4 10.15 14.91 D 176 0
5 6.13 13.67 D 115 0
6 4.39 19.66 D 123 0
7 16.71 19.72 P 0 2
8 16.42 0.54 D 69 0
9 11.54 13.37 D 193 0
10 13.38 19.2 DL 0 3
11 11.33 15.05 D 92 0
12 17.98 10.79 D 250 0
13 15.4 1.0 D 141 0
14 0.05 10.32 D 26 0
15 3.16 16.78 D 140 0
16 17.36 9.15 D 64 0
17 6.87 14.47 D 133 0
18 16.66 15.33 D 134 0
19 7.44 16.46 D 27 0
20 3.71 12.59 DL 0 2
21 18.98 17.36 P 0 1
22 6.36 13.99 D 235 0
23 7.47 14.85 P 0 3
24 4.03 8.37 D 20 0
25 14.47 10.07 D 6 0
26 3.07 0.45 D 216 0
27 7.45 18.73 D 186 0
28 18.47 8.64 D 109 0
29 15.14 5.14 DL 0 1
30 19.51 8.64 D 97 0
