# id X Y type ready_time pair_id
1 12.47 10.98 D 478 0
2 19.68 17.11 D 193 0
3 12.0 5.21 D 190 0
4 12.03 14.7 D 196 0
5 12.97 12.71 D 406 0
6 0.12 10.33 DL 0 2
7 4.19 4.08 D 710 0
8 16.64 19.81 D 401 0
9 6.23 15.83 DL 0 4
10 12.46 9.44 D 293 0
11 1.35 18.34 D 296 0
12 8.07 17.01 D 629 0
13 11.2 1.98 D 624 0
14 16.69 18.93 D 307 0
15 12.86 5.57 D 782 0
16 19.01 6.03 D 225 0
17 11.63 3.31 P 0 2
18 17.78 15.76 D 464 0
19 2.27 9.73 P 0 1
20 4.0 14.49 P 0 4
21 9.67 15.49 D 746 0
22 6.18 9.67 P 0 5
23 4.53 11.19 D 534 0
24 8.86 19.14 D 617 0
25 19.98 11.39 D 705 0
26 17.37 12.12 P 0 3
27 11.0 16.22 D 634 0
28 12.08 5.02 DL 0 5
29 0.19 4.3 D 130 0
30 17.28 3.95 D 721 0
31 0.45 17.38 D 376 0
32 7.33 15.43 D 353 0
33 18.23 14.41 D 328 0
34 5.74 16.96 D 376 0
35 19.19 0.87 D 399 0
36 1.95 10.03 D 497 0
37 2.35 17.52 D 278 0
38 14.65 9.25 DL 0 1
39 18.61 2.48 D 578 0
40 10.49 13.79 D 115 0
41 4.48 19.72 D 451 0
42 3.12 19.61 D 207 0
43 3.35 18.24 D 145 0
44 8.01 4.35 D 28 0
45 12.69 6.82 D 587 0
46 16.28 10.99 D 549 0
47 8.18 1.16 DL 0 3
48 12.45 10.3 D 668 0
49 13.37 2.57 D 710 0
50 19.83 18.05 D 213 0
