# id X Y type ready_time pair_id
1 16.9 8.38 D 13 0
2 9.88 12.61 D 130 0
3 10.53 14.6 D 149 0
4 14.43 13.32 D 172 0
5 6.71 9.51 D 156 0
6 7.81 13.94 P 0 1
7 5.06 0.37 P 0 2
8 6.76 4.98 D 138 0
9 4.8 14.16 P 0 3
10 17.97 10.61 D 164 0
11 3.38 5.81 D 220 0
12 8.05 18.02 D 178 0
13 4.1 8.77 D 209 0
14 5.2 14.02 D 201 0
15 2.27 17.37 D 104 0
16 14.04 19.17 D 101 0
17 12.16 7.31 D 121 0
18 18.21 19.96 D 35 0
19 15.37 8.75 D 138 0
20 13.79 10.09 DL 0 1
21 15.54 5.27 D 106 0
22 1.58 3.62 D 225 0
23 13.82 0.83 D 178 0
24 5.71 14.71 D 166 0
25 14.98 17.1 DL 0 3
26 2.02 11.13 D 27 0
27 14.95 13.84 DL 0 2
28 10.87 2.51 D 256 0
29 7.18 5.97 D 216 0
30 15.91 17.64 D 137 0
