# id X Y type ready_time pair_id
1 4.52 14.61 D 509 0
2 12.85 3.78 P 0 2
3 7.18 12.71 D 49 0
4 6.1 3.71 DL 0 3
5 7.87 13.03 D 341 0
6 13.34 11.99 D 303 0
7 12.49 19.96 D 222 0
8 14.35 13.35 D 75 0
9 2.18 10.92 D 293 0
10 18.5 12.1 D 355 0
11 5.81 9.91 D 281 0
12 18.69 4.87 D 400 0
13 3.77 8.92 D 306 0
14 1.82 0.43 D 31 0
15 9.54 2.36 D 100 0
16 8.02 17.31 D 152 0
17 15.79 5.45 D 33 0
18 11.57 7.25 D 523 0
19 18.11 2.12 P 0 4
20 12.66 10.89 D 492 0
21 0.48 14.87 DL 0 2
22 1.05 11.21 D 403 0
23 4.32 5.2 D 167 0
24 0.26 9.55 D 190 0
25 5.38 0.82 DL 0 1
26 3.83 9.34 D 344 0
27 11.66 4.02 D 384 0
28 14.43 13.54 D 522 0
29 8.94 3.61 D 14 0
30 10.51 2.91 P 0 3
31 1.02 12.94 D 1 0
32 15.38 4.77 D 53 0
33 16.43 5.44 DL 0 4
34 9.4 4.08 D 248 0
35 4.72 0.42 D 119 0
36 7.08 12.33 D 500 0
37 1.81 2.37 D 259 0
38 17.64 13.52 D 179 0
39 6.31 19.19 P 0 1
40 0.54 10.94 D 33 0
