# id X Y type ready_time pair_id
1 13.76 7.82 DL 0 3
2 7.67 1.57 D 11 0
3 19.53 3.71 D 139 0
4 2.45 7.96 P 0 3
5 14.62 8.06 D 51 0
6 7.77 18.28 D 13 0
7 2.69 12.55 D 120 0
8 0.48 3.65 D 20 0
9 1.37 7.43 D 130 0
10 3.08 2.52 D 121 0
11 15.01 0.4 D 34 0
12 12.46 5.46 D 127 0
13 0.36 17.72 D 212 0
14 13.28 14.64 D 173 0
15 7.16 1.14 P 0 1
16 8.73 1.04 D 155 0
17 5.83 8.9 D 188 0
18 11.78 10.57 DL 0 1
19 10.37 14.56 D 140 0
20 6.4 18.29 D 91 0
21 6.14 13.53 D 182 0
22 10.19 18.79 P 0 2
23 19.56 14.12 D 57 0
24 7.19 10.81 DL 0 2
25 19.41 6.83 D 145 0
26 13.1 3.57 D 241 0
27 18.0 14.22 D 200 0
28 3.48 4.01 D 244 0
29 4.4 1.55 D 179 0
30 0.32 14.65 D 150 0
