# id X Y type ready_time pair_id
1 18.37 2.63 D 20 0
2 13.96 2.79 D 401 0
3 0.91 9.31 DL 0 2
4 3.06 5.18 D 306 0
5 5.41 16.58 P 0 4
6 16.91 15.85 D 146 0
7 13.41 10.67 D 221 0
8 0.89 11.44 DL 0 4
9 9.49 2.17 D 430 0
10 16.84 18.84 D 141 0
11 18.47 5.96 D 258 0
12 17.14 3.61 P 0 5
13 11.5 5.49 D 100 0
14 5.79 12.34 D 43 0
15 2.31 5.8 D 409 0
16 11.46 15.52 D 42 0
17 10.42 19.11 D 21 0
18 12.42 10.09 D 110 0
19 9.01 17.87 DL 0 5
20 5.11 14.39 D 443 0
21 1.55 10.64 D 353 0
22 14.54 1.78 D 13 0
23 3.86 8.43 D 13 0
24 7.62 14.13 P 0 1
25 5.73 11.23 D 102 0
26 8.43 11.27 D 307 0
27 9.93 17.44 D 325 0
28 8.2 8.46 D 260 0
29 15.39 2.71 P 0 3
30 12.31 10.29 D 79 0
31 6.14 8.72 D 390 0
32 11.53 6.44 D 99 0
33 7.88 7.36 D 318 0
34 5.45 12.6 DL 0 1
35 19.92 1.48 D 441 0
36 2.17 17.84 D 250 0
37 2.05 9.0 D 266 0
38 10.35 18.88 D 341 0
39 12.76 14.5 D 351 0
40 7.26 1.22 D 8 0
41 18.54 19.3 D 110 0
42 9.49 7.21 D 308 0
43 1.81 19.27 D 360 0
44 11.79 11.94 D 15 0
45 9.76 8.16 D 450 0
46 14.01 9.36 D 117 0
47 5.71 3.5 DL 0 3
48 5.98 12.94 D 437 0
49 9.92 1.9 D 25 0
50 5.93 17.97 P 0 2
