# id X Y type ready_time pair_id
1 16.39 17.08 D 370 0
2 17.85 5.57 P 0 3
3 11.88 0.66 D 358 0
4 10.23 16.68 D 598 0
5 18.62 7.64 DL 0 1
6 2.95 0.95 D 83 0
7 2.75 18.67 D 740 0
8 0.24 9.56 D 158 0
9 12.68 4.26 D 202 0
10 18.71 15.44 D 638 0
11 19.59 11.73 DL 0 3
12 11.66 15.32 D 383 0
13 17.18 16.15 DL 0 2
14 0.31 17.39 D 273 0
15 18.79 7.01 D 43 0
16 19.42 4.83 D 106 0
17 17.65 14.26 D 341 0
18 12.9 10.34 D 49 0
19 9.71 0.64 D 398 0
20 18.88 2.8 D 179 0
21 17.23 0.8 D 303 0
22 2.96 13.53 P 0 2
23 16.52 11.75 D 235 0
24 13.56 16.72 D 471 0
25 2.93 14.39 D 489 0
26 3.68 6.14 D 324 0
27 2.81 10.97 D 254 0
28 9.89 18.84 D 230 0
29 3.15 19.76 P 0 1
30 1.27 5.11 D 554 0
