# id X Y type ready_time pair_id
1 14.0 14.63 D 43 0
2 16.84 15.14 DL 0 2
3 17.01 13.07 D 8 0
4 11.04 7.58 D 86 0
5 12.49 19.24 D 59 0
6 15.96 16.97 D 90 0
7 19.98 15.44 P 0 4
8 1.15 3.84 P 0 1
9 8.29 19.59 D 76 0
10 13.53 12.74 D 66 0
11 2.16 14.51 DL 0 1
12 1.18 5.11 D 66 0
13 9.52 16.78 D 116 0
14 12.48 8.12 D 28 0
15 16.84 1.33 D 46 0
16 17.67 3.92 DL 0 3
17 7.89 9.73 D 79 0
18 7.74 9.02 D 64 0
19 14.42 13.51 D 88 0
20 9.4 19.21 D 27 0
21 6.62 17.36 D 80 0
22 14.45 1.85 D 21 0
23 15.88 11.21 P 0 3
24 16.48 4.48 D 114 0
25 12.57 15.13 DL 0 4
26 19.01 16.34 D 138 0
27 17.63 6.49 D 39 0
28 4.97 7.69 D 33 0
29 8.41 14.86 D 40 0
30 19.67 0.75 D 94 0
31 6.14 17.03 D 90 0
32 16.61 15.61 D 105 0
33 5.57 1.6 D 133 0
34 8.96 4.69 D 129 0
35 5.55 0.91 D 34 0
36 18.04 0.11 D 89 0
37 3.49 6.48 D 116 0
38 14.63 9.61 D 63 0
39 6.32 13.42 P 0 2
40 9.01 9.09 D 88 0
