# id X Y type ready_time pair_id
1 1.21 11.65 D 281 0
2 18.88 9.3 D 288 0
3 4.03 18.78 D 65 0
4 10.1 1.12 D 224 0
5 1.11 4.41 DL 0 2
6 6.47 12.1 P 0 2
7 10.56 9.8 D 253 0
8 0.69 19.22 DL 0 4
9 5.86 17.5 D 191 0
10 3.48 9.96 D 529 0
11 0.72 13.99 D 421 0
12 10.0 1.56 DL 0 1
13 8.3 5.84 D 113 0
14 12.49 6.11 P 0 4
15 16.49 2.95 D 211 0
16 11.29 4.71 D 322 0
17 11.64 17.07 D 638 0
18 7.69 1.74 D 268 0
19 18.58 9.39 D 235 0
20 8.05 18.47 D 366 0
21 6.98 17.2 D 516 0
22 10.49 14.18 D 40 0
23 0.74 16.1 DL 0 3
24 3.09 12.58 D 581 0
25 0.24 11.98 D 61 0
26 15.65 1.44 D 621 0
27 5.76 4.5 D 426 0
28 15.82 4.09 D 103 0
29 14.2 2.97 D 14 0
30 4.72 13.08 D 334 0
31 11.29 4.17 D 584 0
32 7.37 8.03 D 33 0
33 16.48 2.09 D 560 0
34 8.77 12.65 P 0 3
35 18.85 9.63 D 38 0
36 17.73 19.08 D 629 0
37 9.04 13.52 D 471 0
38 7.48 1.62 P 0 1
39 4.03 15.76 D 40 0
40 4.65 16.57 D 648 0
