# id X Y type ready_time pair_id
1 10.5 10.19 D 373 0
2 15.53 10.42 D 1280 0
3 4.11 18.21 D 969 0
4 5.83 7.88 D 904 0
5 2.91 7.21 D 125 0
6 14.11 15.5 D 371 0
7 5.27 7.16 D 578 0
8 10.92 13.16 D 1117 0
9 7.7 10.34 D 1041 0
10 7.5 2.95 D 884 0
11 5.61 6.47 D 717 0
12 14.3 3.75 DL 0 8
13 7.8 2.77 D 1172 0
14 6.33 8.09 D 778 0
15 11.63 18.82 D 308 0
16 14.88 11.03 D 131 0
17 15.09 15.68 D 17 0
18 5.27 12.39 D 654 0
19 17.55 18.02 P 0 5
20 15.82 6.79 D 230 0
21 1.77 19.12 D 1013 0
22 4.64 8.87 D 0 0
23 16.58 19.3 D 966 0
24 17.45 15.3 P 0 7
25 11.58 0.16 D 889 0
26 12.61 19.56 P 0 1
27 13.11 19.52 D 636 0
28 17.18 10.68 D 1265 0
29 14.42 4.78 D 612 0
30 2.06 2.9 D 949 0
31 1.65 6.04 D 564 0
32 13.29 19.85 D 670 0
33 12.33 4.76 D 954 0
34 1.81 13.43 D 910 0
35 3.21 18.19 D 795 0
36 14.66 15.93 D 38 0
37 10.16 15.9 D 1171 0
38 6.57 1.45 D 518 0
39 14.79 10.09 D 1032 0
40 3.31 12.31 D 604 0
41 9.08 18.92 D 1116 0
42 15.03 5.21 D 461 0
43 12.74 8.69 D 733 0
44 1.68 12.35 D 846 0
45 6.11 19.34 D 1252 0
46 10.64 13.27 D 276 0
47 15.54 5.84 D 369 0
48 1.74 14.95 D 1255 0
49 8.0 7.68 D 98 0
50 4.44 19.4 DL 0 9
51 16.96 8.23 DL 0 2
52 17.7 0.86 D 805 0
53 12.48 6.37 D 625 0
54 4.48 17.93 D 289 0
55 5.07 14.01 D 124 0
56 9.44 10.01 D 443 0
57 15.19 14.53 DL 0 3
58 1.21 11.77 D 614 0
59 7.88 9.92 DL 0 7
60 8.49 4.79 P 0 3
61 5.58 7.14 D 492 0
62 3.28 11.0 D 894 0
63 11.42 7.82 P 0 9
64 3.59 19.44 D 742 0
65 19.7 9.87 D 922 0
66 3.35 4.34 P 0 2
67 0.76 4.29 D 130 0
68 7.72 0.63 D 520 0
69 3.45 15.78 D 633 0
70 18.13 11.25 D 643 0
71 19.83 12.36 D 139 0
72 13.65 9.19 D 544 0
73 4.15 15.36 D 524 0
74 12.35 7.24 DL 0 5
75 10.71 18.98 D 884 0
76 9.85 18.26 D 825 0
77 13.94 16.25 D 944 0
78 0.87 19.77 D 59 0
79 18.04 7.18 D 1119 0
80 13.77 7.81 DL 0 10
81 12.94 13.77 DL 0 4
82 8.63 17.62 D 505 0
83 9.32 6.72 D 516 0
84 4.43 0.59 P 0 4
85 5.54 18.89 P 0 8
86 12.68 1.05 D 95 0
87 6.76 2.05 D 890 0
88 1.36 9.68 P 0 6
89 8.02 14.67 D 464 0
90 15.87 5.44 D 1014 0
91 11.42 11.42 D 1124 0
92 1.62 12.66 P 0 10
93 10.61 17.68 D 625 0
94 6.61 16.03 DL 0 1
95 5.24 15.97 D 250 0
96 12.14 12.51 D 874 0
97 2.26 5.75 D 1191 0
98 4.15 16.22 D 664 0
99 1.87 2.57 DL 0 6
100 19.09 10.23 D 654 0
