# id X Y type ready_time pair_id
1 5.63 18.81 D 235 0
2 10.31 4.8 D 197 0
3 10.77 7.06 D 489 0
4 11.22 7.92 D 853 0
5 15.38 7.96 D 715 0
6 12.12 5.29 D 761 0
7 15.49 17.7 D 196 0
8 13.66 9.88 D 784 0
9 4.65 9.13 D 325 0
10 7.79 6.5 D 216 0
11 8.44 9.64 D 804 0
12 8.44 15.4 D 671 0
13 11.03 18.41 D 298 0
14 11.54 3.95 D 537 0
15 14.45 13.39 D 594 0
16 13.62 17.32 D 951 0
17 2.43 19.42 D 240 0
18 19.65 2.14 D 89 0
19 16.98 19.5 D 389 0
20 7.59 1.26 D 860 0
21 18.37 13.39 D 666 0
22 9.51 2.24 D 881 0
23 6.82 19.73 D 422 0
24 17.57 7.22 D 813 0
25 17.63 1.12 D 434 0
26 6.66 17.82 DL 0 4
27 0.76 5.07 D 586 0
28 5.06 14.99 D 369 0
29 0.45 18.01 P 0 2
30 19.32 0.97 D 323 0
31 0.7 4.41 D 914 0
32 10.45 17.97 D 369 0
33 18.6 8.58 D 695 0
34 4.61 6.59 D 713 0
35 9.04 12.74 D 400 0
36 3.38 15.97 DL 0 8
37 11.29 11.82 D 810 0
38 16.26 7.23 D 473 0
39 1.11 2.69 D 499 0
40 11.23 1.64 D 590 0
41 10.36 13.6 D 250 0
42 7.92 16.29 D 419 0
43 0.09 18.18 D 450 0
44 2.29 0.92 DL 0 3
45 2.84 7.56 D 686 0
46 11.82 1.94 D 443 0
47 5.44 14.12 D 349 0
48 5.86 12.38 DL 0 1
49 4.05 10.77 D 595 0
50 16.99 19.44 D 537 0
51 10.35 10.88 DL 0 7
52 16.12 15.73 D 458 0
53 19.54 5.52 D 58 0
54 16.73 14.48 D 215 0
55 8.9 17.42 D 111 0
56 11.63 4.3 P 0 8
57 18.99 3.47 P 0 6
58 19.47 14.98 P 0 1
59 18.77 1.89 P 0 4
60 7.6 1.89 DL 0 5
61 10.37 13.66 DL 0 2
62 2.88 14.13 D 818 0
63 10.07 13.54 D 647 0
64 2.77 8.77 D 900 0
65 7.37 0.53 D 928 0
66 15.25 12.01 D 215 0
67 16.1 4.74 DL 0 6
68 7.85 7.18 D 39 0
69 8.58 3.4 P 0 7
70 13.99 8.6 D 850 0
71 6.59 6.97 P 0 5
72 7.5 1.16 D 870 0
73 11.4 13.66 D 102 0
74 15.36 5.54 D 217 0
75 9.36 19.6 P 0 3
