# id X Y type ready_time pair_id
1 18.03 11.29 D 195 0
2 18.68 8.94 DL 0 3
3 14.43 10.98 D 98 0
4 15.76 16.84 D 278 0
5 6.96 17.87 D 375 0
6 7.18 5.24 D 410 0
7 12.62 13.96 P 0 7
8 13.7 2.99 D 319 0
9 13.05 0.48 P 0 1
10 15.14 5.0 P 0 4
11 1.18 17.88 DL 0 4
12 9.95 11.46 D 138 0
13 6.83 13.18 D 88 0
14 1.05 9.77 D 9 0
15 1.34 0.03 D 134 0
16 0.25 13.17 D 93 0
17 9.0 3.85 D 206 0
18 0.42 19.32 P 0 6
19 5.63 1.63 D 125 0
20 18.43 2.39 D 388 0
21 2.98 13.96 DL 0 6
22 19.98 3.05 D 193 0
23 2.19 5.68 D 272 0
24 2.36 12.13 P 0 2
25 8.6 0.41 D 125 0
26 10.88 15.75 D 296 0
27 16.14 14.47 DL 0 2
28 0.48 2.39 D 111 0
29 10.12 5.93 D 17 0
30 5.31 5.75 D 161 0
31 3.82 15.68 DL 0 7
32 5.87 11.13 D 380 0
33 16.84 9.36 P 0 8
34 5.97 7.55 DL 0 8
35 0.49 10.91 D 206 0
36 9.75 3.13 D 1 0
37 19.41 12.1 D 368 0
38 2.89 16.92 D 213 0
39 7.34 5.38 D 145 0
40 11.46 16.87 D 14 0
41 10.06 2.07 D 380 0
42 17.0 10.78 D 383 0
43 8.3 2.69 D 405 0
44 6.8 14.37 D 270 0
45 0.05 1.46 D 365 0
46 14.98 19.57 D 299 0
47 12.6 13.51 D 125 0
48 1.64 4.19 D 364 0
49 12.43 9.75 D 270 0
50 4.73 4.64 D 270 0
51 3.54 11.9 D 238 0
52 2.94 12.62 D 364 0
53 13.34 18.13 D 226 0
54 6.03 18.27 P 0 3
55 19.43 18.24 D 389 0
56 3.93 3.14 D 103 0
57 10.13 16.82 D 286 0
58 15.76 8.8 D 188 0
59 17.13 12.44 D 27 0
60 5.45 9.22 D 376 0
61 9.37 1.46 D 198 0
62 12.19 18.66 D 394 0
63 14.11 6.39 D 46 0
64 0.54 10.57 P 0 5
65 13.06 10.04 D 140 0
66 7.76 7.59 D 374 0
67 9.62 9.48 DL 0 1
68 14.03 7.89 D 46 0
69 16.25 6.63 D 338 0
70 4.79 18.92 D 50 0
71 10.73 5.83 D 228 0
72 14.25 16.17 D 49 0
73 14.11 13.22 DL 0 5
74 13.61 11.25 D 171 0
75 13.91 7.33 D 123 0
