# id X Y type ready_time pair_id
1 13.95 18.74 D 291 0
2 15.4 11.84 D 402 0
3 10.43 11.28 D 66 0
4 15.27 16.98 D 316 0
5 2.88 19.18 DL 0 4
6 4.36 10.22 P 0 6
7 16.72 11.69 D 290 0
8 18.67 15.26 D 316 0
9 2.22 8.49 D 142 0
10 12.84 9.98 D 605 0
11 19.29 11.18 D 503 0
12 9.76 5.69 D 70 0
13 3.92 10.17 D 132 0
14 0.65 16.61 D 458 0
15 3.79 3.26 D 502 0
16 19.23 3.24 D 605 0
17 16.64 17.26 D 188 0
18 9.69 11.94 D 575 0
19 16.12 10.62 D 47 0
20 0.16 11.44 D 237 0
21 7.77 11.27 P 0 3
22 0.91 7.11 P 0 8
23 19.83 11.78 D 556 0
24 9.66 13.52 D 360 0
25 2.68 1.3 D 432 0
26 5.02 6.94 DL 0 6
27 4.34 3.05 D 144 0
28 3.64 0.65 D 354 0
29 9.49 4.71 D 186 0
30 6.65 8.21 D 538 0
31 14.57 19.52 D 314 0
32 6.42 2.19 D 146 0
33 2.59 15.76 DL 0 7
34 6.26 19.5 P 0 7
35 17.85 4.11 D 347 0
36 2.27 8.17 D 592 0
37 3.01 13.41 D 101 0
38 9.29 15.05 P 0 2
39 8.63 18.29 D 511 0
40 0.84 19.03 D 509 0
41 18.98 4.72 DL 0 5
42 17.02 0.34 D 558 0
43 16.85 13.43 D 534 0
44 13.3 2.65 P 0 4
45 14.77 5.14 D 581 0
46 18.6 11.95 P 0 1
47 10.59 6.62 D 332 0
48 1.34 3.86 D 68 0
49 1.04 1.97 D 228 0
50 8.66 19.14 DL 0 1
51 8.72 9.63 D 553 0
52 5.79 16.37 D 217 0
53 4.99 12.41 D 162 0
54 19.99 19.98 D 476 0
55 4.25 5.11 D 91 0
56 6.95 12.37 DL 0 2
57 3.34 12.46 D 352 0
58 5.75 9.33 D 417 0
59 4.08 8.52 DL 0 8
60 13.55 9.62 D 139 0
61 6.52 18.01 D 522 0
62 10.6 1.45 D 384 0
63 15.88 19.97 D 196 0
64 2.2 1.43 D 576 0
65 7.16 4.48 D 351 0
66 15.3 14.76 D 66 0
67 17.79 14.49 D 491 0
68 14.46 19.36 D 220 0
69 11.17 16.29 P 0 5
70 4.19 11.28 D 194 0
71 11.59 4.79 D 472 0
72 3.29 3.8 D 482 0
73 14.47 2.53 DL 0 3
74 9.91 8.41 D 373 0
75 5.13 15.16 D 56 0
