# id X Y type ready_time pair_id
1 16.6 19.91 D 427 0
2 1.35 1.65 DL 0 2
3 18.06 19.92 D 619 0
4 16.62 2.38 D 333 0
5 9.35 6.01 D 326 0
6 13.97 2.12 D 127 0
7 12.14 5.17 DL 0 1
8 11.34 12.12 D 85 0
9 14.77 18.43 D 565 0
10 10.15 5.4 DL 0 4
11 19.92 17.68 D 172 0
12 2.93 1.08 D 798 0
13 4.24 7.93 D 478 0
14 0.28 10.6 P 0 1
15 10.3 4.59 D 189 0
16 2.81 0.31 D 339 0
17 11.32 19.86 D 640 0
18 5.01 2.09 D 459 0
19 15.45 8.04 D 714 0
20 13.68 2.44 D 211 0
21 7.6 5.56 D 167 0
22 16.04 18.96 D 169 0
23 4.34 18.34 D 688 0
24 19.57 13.09 D 744 0
25 19.89 16.41 D 700 0
26 9.21 7.75 P 0 4
27 10.0 13.67 D 314 0
28 6.13 19.84 D 207 0
29 14.44 19.47 D 525 0
30 6.74 18.32 DL 0 3
31 18.42 7.6 D 643 0
32 10.46 1.39 D 293 0
33 18.92 18.49 D 604 0
34 10.78 8.19 D 544 0
35 12.46 10.74 D 503 0
36 4.97 4.52 P 0 2
37 17.8 9.07 P 0 3
38 15.04 5.25 D 192 0
39 8.92 17.92 D 801 0
40 4.83 1.35 D 19 0
