# id X Y type ready_time pair_id
1 8.04 17.15 D 90 0
2 6.16 1.2 DL 0 3
3 12.61 5.49 D 297 0
4 8.41 2.81 D 284 0
5 6.99 5.35 D 161 0
6 5.01 14.53 D 8 0
7 10.25 8.22 D 20 0
8 18.81 9.98 D 36 0
9 14.39 2.63 D 192 0
10 12.82 15.18 D 47 0
11 1.01 3.02 D 217 0
12 17.6 14.25 DL 0 2
13 4.37 17.02 P 0 2
14 14.34 11.84 DL 0 1
15 12.5 6.19 D 117 0
16 15.03 6.15 D 51 0
17 5.92 7.89 D 64 0
18 8.97 11.52 D 256 0
19 7.21 8.87 D 354 0
20 8.83 15.46 P 0 1
21 13.38 14.85 D 259 0
22 8.82 1.37 D 355 0
23 7.94 4.29 D 208 0
24 2.47 15.15 D 186 0
25 0.03 9.99 D 32 0
26 18.28 1.78 D 242 0
27 13.41 17.02 D 176 0
28 17.75 6.05 P 0 3
29 10.41 2.02 D 138 0
30 2.02 0.66 D 223 0
