# id X Y type ready_time pair_id
1 3.56 4.13 D 122 0
2 11.58 9.73 D 10 0
3 18.91 14.3 D 565 0
4 17.6 18.31 DL 0 7
5 6.64 9.39 D 271 0
6 4.87 0.95 D 457 0
7 10.21 11.58 D 584 0
8 10.47 18.51 D 726 0
9 14.54 14.22 D 264 0
10 12.72 19.5 P 0 7
11 10.9 1.78 P 0 4
12 12.34 8.35 D 282 0
13 6.36 4.44 D 526 0
14 0.05 1.02 D 766 0
15 4.89 10.3 D 915 0
16 15.51 15.36 D 159 0
17 6.71 17.13 D 317 0
18 12.5 5.52 P 0 5
19 17.95 15.6 D 271 0
20 10.93 12.58 D 370 0
21 13.61 16.45 D 1072 0
22 17.4 6.66 D 346 0
23 13.36 4.88 D 544 0
24 13.17 19.87 D 357 0
25 11.99 7.65 D 148 0
26 0.67 13.92 D 772 0
27 14.1 10.29 D 13 0
28 7.95 11.34 D 525 0
29 16.06 5.19 P 0 3
30 14.27 5.22 D 146 0
31 17.46 4.51 D 289 0
32 19.3 8.72 D 392 0
33 8.79 16.66 D 961 0
34 13.52 12.46 D 482 0
35 12.66 19.43 D 1033 0
36 18.13 6.03 D 200 0
37 11.6 8.57 D 929 0
38 8.72 7.68 D 736 0
39 17.22 16.91 D 18 0
40 19.34 15.42 D 41 0
41 2.61 5.41 DL 0 5
42 0.64 2.4 DL 0 8
43 12.81 5.35 DL 0 4
44 19.28 9.32 D 115 0
45 6.49 18.47 D 614 0
46 14.28 17.68 D 41 0
47 6.22 0.88 D 959 0
48 10.63 19.04 D 173 0
49 4.25 5.41 D 306 0
50 10.29 7.42 D 934 0
51 6.23 17.12 DL 0 3
52 16.53 14.79 D 852 0
53 16.09 7.3 D 974 0
54 18.63 2.69 D 678 0
55 12.01 12.12 D 204 0
56 11.07 17.3 DL 0 2
57 15.55 14.1 D 928 0
58 3.77 9.39 D 577 0
59 13.83 6.64 D 951 0
60 17.91 16.06 D 108 0
61 18.18 15.22 P 0 1
62 16.04 17.02 D 786 0
63 11.68 12.17 P 0 6
64 4.13 14.22 D 694 0
65 12.81 16.21 D 439 0
66 8.5 1.12 P 0 2
67 2.6 12.98 D 407 0
68 11.23 5.36 D 552 0
69 8.86 8.13 D 1087 0
70 3.71 6.79 DL 0 6
71 12.41 10.62 DL 0 1
72 10.14 12.07 D 413 0
73 17.64 0.79 D 839 0
74 0.04 6.13 P 0 8
75 12.45 4.95 D 425 0
