# id X Y type ready_time pair_id
1 3.56 4.13 D 360 0
2 11.58 9.73 D 368 0
3 18.91 14.3 D 442 0
4 17.6 18.31 D 239 0
5 6.64 9.39 D 271 0
6 4.87 0.95 D 30 0
7 10.21 11.58 P 0 8
8 10.47 18.51 D 258 0
9 14.54 14.22 D 141 0
10 12.72 19.5 D 231 0
11 10.9 1.78 DL 0 5
12 12.34 8.35 DL 0 3
13 6.36 4.44 P 0 6
14 0.05 1.02 D 492 0
15 4.89 10.3 D 165 0
16 15.51 15.36 D 373 0
17 6.71 17.13 D 132 0
18 12.5 5.52 D 224 0
19 17.95 15.6 D 507 0
20 10.93 12.58 D 255 0
21 13.61 16.45 DL 0 1
22 17.4 6.66 D 374 0
23 13.36 4.88 D 337 0
24 13.17 19.87 DL 0 6
25 11.99 7.65 D 166 0
26 0.67 13.92 D 227 0
27 14.1 10.29 D 56 0
28 7.95 11.34 D 104 0
29 16.06 5.19 D 127 0
30 14.27 5.22 D 85 0
31 17.46 4.51 D 400 0
32 19.3 8.72 DL 0 4
33 8.79 16.66 D 92 0
34 13.52 12.46 D 79 0
35 12.66 19.43 P 0 4
36 18.13 6.03 D 208 0
37 11.6 8.57 D 484 0
38 8.72 7.68 D 451 0
39 17.22 16.91 D 81 0
40 19.34 15.42 D 414 0
41 2.61 5.41 D 42 0
42 0.64 2.4 D 248 0
43 12.81 5.35 D 119 0
44 19.28 9.32 D 459 0
45 6.49 18.47 P 0 7
46 14.28 17.68 P 0 1
47 6.22 0.88 D 44 0
48 10.63 19.04 P 0 5
49 4.25 5.41 D 350 0
50 10.29 7.42 D 502 0
51 6.23 17.12 D 483 0
52 16.53 14.79 P 0 2
53 16.09 7.3 D 522 0
54 18.63 2.69 D 314 0
55 12.01 12.12 D 507 0
56 11.07 17.3 D 85 0
57 15.55 14.1 D 340 0
58 3.77 9.39 D 530 0
59 13.83 6.64 P 0 3
60 17.91 16.06 DL 0 2
61 18.18 15.22 D 126 0
62 16.04 17.02 D 91 0
63 11.68 12.17 D 535 0
64 4.13 14.22 D 0 0
65 12.81 16.21 D 237 0
66 8.5 1.12 D 5 0
67 2.6 12.98 D 301 0
68 11.23 5.36 D 16 0
69 8.86 8.13 D 325 0
70 3.71 6.79 D 344 0
71 12.41 10.62 DL 0 7
72 10.14 12.07 D 141 0
73 17.64 0.79 D 193 0
74 0.04 6.13 DL 0 8
75 12.45 4.95 D 513 0
