# id X Y type ready_time pair_id
1 1.62 1.4 D 212 0
2 4.49 2.55 D 103 0
3 18.37 15.97 D 81 0
4 6.85 13.01 D 610 0
5 7.42 3.26 D 604 0
6 13.66 18.41 D 150 0
7 3.35 18.29 D 450 0
8 17.3 15.62 D 100 0
9 10.23 6.95 D 139 0
10 13.03 8.51 D 406 0
11 1.97 15.91 D 675 0
12 15.16 6.28 DL 0 1
13 12.57 18.88 P 0 1
14 8.36 17.65 D 638 0
15 2.97 4.82 D 153 0
16 6.55 11.52 DL 0 3
17 11.23 18.72 P 0 3
18 12.28 12.28 DL 0 2
19 18.98 0.8 D 399 0
20 5.56 16.08 D 202 0
21 18.4 16.27 D 417 0
22 3.47 13.59 D 164 0
23 1.58 4.45 D 686 0
24 18.93 4.15 D 684 0
25 16.47 3.55 D 6 0
26 10.46 6.29 D 346 0
27 2.45 5.09 D 326 0
28 13.37 10.78 D 114 0
29 12.52 0.96 D 275 0
30 17.3 3.22 P 0 2
