# id X Y type ready_time pair_id
1 10.0 7.54 D 232 0
2 19.4 16.76 DL 0 2
3 7.31 14.46 D 334 0
4 0.29 15.75 P 0 9
5 6.71 6.02 D 258 0
6 4.99 17.58 D 54 0
7 9.16 9.16 D 420 0
8 3.53 5.99 D 98 0
9 19.97 2.25 D 250 0
10 14.07 1.63 D 405 0
11 12.23 12.37 D 53 0
12 5.25 10.26 D 206 0
13 11.6 5.99 D 231 0
14 16.45 10.85 D 330 0
15 12.43 7.45 DL 0 3
16 11.19 10.32 D 64 0
17 9.89 14.2 D 202 0
18 4.08 8.35 P 0 2
19 13.07 2.11 D 276 0
20 2.43 13.56 D 178 0
21 9.97 10.28 D 14 0
22 19.64 10.78 D 22 0
23 7.1 0.35 D 129 0
24 9.73 17.73 D 295 0
25 3.12 2.28 P 0 8
26 19.61 9.3 D 346 0
27 19.43 6.0 D 45 0
28 18.93 7.65 P 0 10
29 18.48 16.25 D 263 0
30 6.24 17.02 P 0 1
31 15.05 16.36 DL 0 7
32 4.32 3.97 D 373 0
33 5.28 6.33 D 53 0
34 7.83 5.31 D 231 0
35 3.62 10.1 D 370 0
36 11.93 9.02 D 279 0
37 8.75 7.57 D 123 0
38 11.79 16.68 D 219 0
39 16.26 18.01 D 4 0
40 19.81 19.76 D 425 0
41 17.91 3.12 D 424 0
42 0.02 6.73 D 150 0
43 15.22 10.61 P 0 6
44 7.03 3.15 D 295 0
45 8.58 1.87 D 347 0
46 0.91 12.73 D 412 0
47 2.15 1.21 D 283 0
48 8.58 13.65 P 0 3
49 9.57 8.03 P 0 5
50 17.52 11.55 D 105 0
51 15.68 8.57 DL 0 10
52 17.98 18.35 D 141 0
53 5.58 8.94 D 218 0
54 16.42 14.29 D 23 0
55 13.97 7.68 D 365 0
56 4.63 19.4 D 314 0
57 14.61 12.37 D 146 0
58 6.5 10.42 D 361 0
59 3.01 2.68 D 416 0
60 17.75 9.12 D 110 0
61 3.51 9.73 DL 0 6
62 2.33 18.86 DL 0 9
63 16.3 0.69 D 181 0
64 14.04 17.75 D 321 0
65 9.49 6.47 D 347 0
66 11.54 8.62 D 11 0
67 16.62 10.36 D 14 0
68 10.84 18.89 D 9 0
69 1.11 6.0 D 303 0
70 10.52 16.58 D 376 0
71 15.65 13.99 D 219 0
72 11.8 2.75 P 0 4
73 16.68 18.47 D 106 0
74 18.09 15.01 D 146 0
75 12.1 7.04 D 215 0
76 17.05 12.3 DL 0 8
77 3.55 10.71 D 202 0
78 1.4 6.36 D 166 0
79 14.06 3.87 D 151 0
80 14.83 2.39 D 298 0
81 6.17 18.74 D 414 0
82 13.71 7.91 D 344 0
83 16.23 13.55 D 245 0
84 16.44 6.86 D 163 0
85 16.46 9.07 D 242 0
86 8.29 13.97 D 50 0
87 7.87 14.49 D 305 0
88 1.52 3.82 D 171 0
89 4.47 0.13 D 195 0
90 18.13 7.95 D 278 0
91 11.96 1.86 DL 0 5
92 5.71 14.11 DL 0 4
93 12.53 0.33 P 0 7
94 15.67 2.19 D 333 0
95 1.49 6.44 D 237 0
96 7.42 12.98 D 181 0
97 1.29 3.79 D 394 0
98 12.21 7.86 DL 0 1
99 3.48 8.92 D 408 0
100 15.9 0.21 D 410 0
