# id X Y type ready_time pair_id
1 1.57 7.4 D 127 0
2 15.95 18.51 D 558 0
3 16.56 10.05 D 595 0
4 4.24 12.62 D 228 0
5 13.3 5.66 D 415 0
6 19.63 19.8 DL 0 4
7 12.14 5.09 D 231 0
8 0.79 18.35 D 474 0
9 0.92 18.83 D 190 0
10 18.87 3.33 D 578 0
11 16.87 10.98 D 211 0
12 2.75 10.39 D 1 0
13 6.86 9.77 D 89 0
14 17.43 10.36 D 269 0
15 6.39 8.47 DL 0 8
16 8.96 8.21 P 0 5
17 7.66 19.49 D 503 0
18 9.27 11.39 P 0 3
19 1.88 4.66 D 222 0
20 9.84 5.75 D 507 0
21 2.52 14.94 D 206 0
22 4.47 10.32 DL 0 3
23 2.35 13.99 DL 0 7
24 8.34 16.05 D 86 0
25 9.45 11.76 D 243 0
26 3.01 8.42 D 527 0
27 5.42 16.72 D 367 0
28 15.18 8.83 DL 0 6
29 12.08 8.1 D 423 0
30 10.82 5.48 D 151 0
31 2.34 13.5 D 528 0
32 15.63 0.99 D 343 0
33 5.53 10.99 D 80 0
34 17.77 0.93 P 0 8
35 17.86 0.14 D 185 0
36 9.67 5.17 D 167 0
37 14.36 1.6 D 325 0
38 1.68 2.34 P 0 6
39 10.83 11.12 DL 0 5
40 12.41 6.39 D 323 0
41 0.82 10.58 D 248 0
42 8.18 14.02 D 98 0
43 16.06 5.93 D 135 0
44 6.87 1.9 D 540 0
45 6.83 0.0 D 230 0
46 0.63 3.15 P 0 4
47 13.22 16.81 D 178 0
48 5.94 4.36 D 8 0
49 17.5 12.97 P 0 1
50 19.67 6.18 D 479 0
51 13.52 1.99 DL 0 2
52 5.6 13.28 D 259 0
53 19.81 17.56 D 325 0
54 16.76 2.92 DL 0 1
55 19.75 13.03 D 293 0
56 16.23 4.94 P 0 7
57 14.28 16.12 D 80 0
58 11.27 11.03 D 429 0
59 0.53 10.19 D 475 0
60 4.01 15.81 D 25 0
61 3.17 16.4 P 0 2
62 5.5 18.41 D 589 0
63 4.4 4.7 D 371 0
64 19.47 19.54 D 164 0
65 3.14 5.87 D 543 0
66 17.12 16.05 D 106 0
67 4.41 11.63 D 243 0
68 14.89 2.67 D 295 0
69 15.72 15.4 D 199 0
70 13.41 19.05 D 203 0
71 9.0 2.31 D 400 0
72 17.8 8.98 D 376 0
73 13.76 3.88 D 519 0
74 16.91 8.2 D 340 0
75 19.85 10.11 D 70 0
