# id X Y type ready_time pair_id
1 6.48 11.02 P 0 5
2 2.42 2.37 DL 0 5
3 0.04 4.47 D 212 0
4 12.76 14.71 D 577 0
5 7.66 7.86 D 421 0
6 6.25 13.8 D 620 0
7 12.01 12.95 D 628 0
8 16.87 16.11 D 244 0
9 8.32 19.34 D 32 0
10 14.8 1.95 DL 0 1
11 1.37 18.12 D 704 0
12 6.03 2.36 D 550 0
13 17.03 0.19 D 77 0
14 5.39 18.18 D 519 0
15 6.25 18.34 D 610 0
16 6.6 1.97 D 66 0
17 2.72 12.66 D 79 0
18 1.87 11.03 D 467 0
19 13.93 9.55 D 531 0
20 17.16 9.12 D 41 0
21 19.98 6.15 D 536 0
22 9.39 12.86 DL 0 2
23 4.38 13.71 D 542 0
24 16.87 9.37 D 378 0
25 6.8 16.6 D 441 0
26 5.32 11.82 D 249 0
27 8.96 6.49 D 345 0
28 8.53 10.73 P 0 3
29 1.69 15.47 D 322 0
30 4.63 0.62 D 507 0
31 13.93 16.35 D 766 0
32 17.09 14.12 D 671 0
33 12.17 3.44 D 761 0
34 2.88 18.27 P 0 1
35 3.15 12.98 D 534 0
36 9.17 1.86 D 87 0
37 11.52 9.05 D 352 0
38 5.04 6.3 D 735 0
39 19.44 7.3 DL 0 3
40 4.45 8.08 D 607 0
41 5.85 17.17 P 0 4
42 13.31 5.61 D 675 0
43 9.01 10.95 D 37 0
44 14.48 19.94 D 307 0
45 18.33 17.5 D 203 0
46 12.18 5.4 D 132 0
47 18.5 7.58 D 674 0
48 9.81 3.32 D 636 0
49 2.59 8.14 DL 0 4
50 13.94 0.5 P 0 2
