# id X Y type ready_time pair_id
1 0.97 14.11 D 429 0
2 17.01 14.56 DL 0 5
3 2.04 6.89 D 18 0
4 5.63 12.1 D 454 0
5 12.55 11.16 D 721 0
6 9.14 0.73 D 482 0
7 7.36 5.14 D 173 0
8 2.41 16.03 D 4 0
9 1.78 8.47 D 312 0
10 13.36 19.37 D 549 0
11 8.03 9.82 DL 0 2
12 0.57 12.04 D 304 0
13 16.53 14.08 D 339 0
14 10.85 6.3 DL 0 3
15 16.51 3.18 D 301 0
16 3.33 8.48 D 52 0
17 3.16 2.16 D 19 0
18 19.46 19.53 D 56 0
19 17.0 9.94 D 584 0
20 7.31 9.39 D 1 0
21 5.42 12.78 D 101 0
22 12.8 12.62 D 657 0
23 5.63 8.02 D 317 0
24 10.65 5.13 D 561 0
25 4.2 5.09 D 410 0
26 3.44 14.44 D 252 0
27 8.68 1.51 D 488 0
28 8.24 8.87 D 204 0
29 13.85 12.9 D 56 0
30 17.57 5.6 D 571 0
31 17.15 7.2 D 448 0
32 3.61 11.56 D 447 0
33 15.7 16.35 D 337 0
34 12.8 6.42 DL 0 4
35 0.78 11.09 P 0 1
36 11.94 13.02 D 384 0
37 14.68 8.55 D 539 0
38 16.07 16.61 P 0 5
39 9.76 16.2 DL 0 1
40 13.48 11.55 P 0 2
41 9.46 1.06 D 539 0
42 3.86 11.82 D 439 0
43 17.41 7.89 P 0 4
44 2.05 19.8 D 168 0
45 12.09 16.96 D 315 0
46 11.31 6.95 D 469 0
47 1.83 8.11 D 345 0
48 17.99 19.38 D 141 0
49 17.65 5.41 D 11 0
50 2.47 1.51 P 0 3
