# id X Y type ready_time pair_id
1 3.74 14.7 D 47 0
2 3.59 7.29 D 139 0
3 7.52 4.33 D 407 0
4 6.15 10.97 D 224 0
5 15.04 16.47 D 474 0
6 2.33 19.89 D 60 0
7 12.05 0.2 D 278 0
8 15.41 15.31 D 430 0
9 0.5 16.22 D 217 0
10 9.43 11.86 D 115 0
11 14.4 9.09 D 422 0
12 0.56 12.77 DL 0 1
13 0.43 4.84 D 0 0
14 9.53 2.5 D 140 0
15 17.51 15.22 D 103 0
16 16.08 14.28 D 253 0
17 12.09 17.22 D 445 0
18 19.93 10.11 DL 0 2
19 14.77 14.73 D 394 0
20 10.92 11.64 D 389 0
21 17.62 17.44 D 398 0
22 5.98 1.89 D 40 0
23 11.4 11.6 D 97 0
24 0.2 19.42 D 499 0
25 7.26 7.0 P 0 3
26 5.11 9.82 P 0 1
27 18.35 5.17 P 0 2
28 8.45 2.16 D 39 0
29 13.42 4.58 DL 0 3
30 6.63 2.33 D 177 0
