# id X Y type ready_time pair_id
1 3.67 4.53 D 265 0
2 12.83 1.79 D 214 0
3 1.02 2.74 D 18 0
4 11.8 14.62 D 113 0
5 7.38 19.39 D 274 0
6 19.06 10.66 D 325 0
7 2.57 18.34 D 123 0
8 18.87 4.24 D 43 0
9 15.44 6.28 DL 0 4
10 1.02 10.27 D 228 0
11 10.01 2.9 D 200 0
12 4.23 8.01 DL 0 7
13 9.23 8.78 D 308 0
14 6.66 10.88 P 0 6
15 19.73 16.46 D 138 0
16 7.26 14.73 D 296 0
17 5.86 14.29 P 0 9
18 16.81 4.21 D 73 0
19 11.1 7.68 D 70 0
20 8.16 4.37 D 37 0
21 1.67 7.75 D 80 0
22 1.26 13.09 D 420 0
23 7.87 13.62 D 42 0
24 0.74 18.66 D 140 0
25 6.71 1.06 D 170 0
26 1.16 16.72 D 372 0
27 1.57 7.94 D 295 0
28 8.07 10.46 D 272 0
29 13.46 14.64 D 205 0
30 12.19 9.26 D 427 0
31 2.51 16.21 D 230 0
32 17.94 12.09 D 217 0
33 7.82 12.51 D 102 0
34 7.89 14.09 D 248 0
35 9.23 2.2 D 289 0
36 0.25 7.57 D 179 0
37 15.82 17.04 D 68 0
38 7.73 1.61 D 198 0
39 11.88 14.06 D 256 0
40 13.1 18.97 D 252 0
41 4.04 14.89 D 180 0
42 19.24 2.86 D 296 0
43 10.48 4.01 DL 0 9
44 9.59 1.87 D 335 0
45 17.02 10.33 D 265 0
46 8.77 16.84 D 392 0
47 13.63 0.67 D 57 0
48 2.38 10.01 D 390 0
49 19.92 7.36 P 0 3
50 0.24 13.81 D 265 0
51 8.32 17.54 DL 0 2
52 7.75 14.26 D 415 0
53 19.52 6.87 D 4 0
54 6.39 2.4 D 371 0
55 16.71 6.69 P 0 5
56 16.39 5.94 D 347 0
57 1.86 10.28 D 303 0
58 1.95 12.94 P 0 8
59 0.47 11.38 D 332 0
60 2.61 19.58 D 426 0
61 9.68 5.88 D 161 0
62 13.2 14.68 D 398 0
63 18.32 16.49 D 130 0
64 9.08 15.25 D 421 0
65 7.85 19.24 D 123 0
66 3.43 9.41 D 252 0
67 7.67 0.53 D 125 0
68 9.08 5.39 DL 0 3
69 10.06 14.08 D 250 0
70 18.57 9.15 D 126 0
71 5.87 18.09 P 0 1
72 12.98 16.44 D 314 0
73 4.85 14.76 D 206 0
74 2.68 10.37 P 0 4
75 11.9 6.6 D 106 0
76 11.26 0.11 D 384 0
77 4.33 6.98 D 214 0
78 17.62 2.46 D 227 0
79 14.1 16.13 D 184 0
80 10.71 14.59 P 0 7
81 3.69 17.69 D 61 0
82 6.3 12.84 D 242 0
83 14.78 6.18 D 65 0
84 5.9 0.63 P 0 2
85 4.7 0.89 D 266 0
86 4.14 16.52 D 276 0
87 7.23 18.16 D 201 0
88 12.91 2.55 D 379 0
89 1.55 0.33 D 98 0
90 8.0 2.45 DL 0 6
91 6.03 17.49 DL 0 5
92 17.15 9.45 P 0 10
93 11.95 5.66 D 392 0
94 17.2 14.45 DL 0 1
95 16.2 4.1 DL 0 8
96 12.39 16.43 DL 0 10
97 2.05 3.26 D 375 0
98 5.95 9.17 D 198 0
99 12.0 15.15 D 96 0
100 12.73 11.16 D 99 0
