# id X Y type ready_time pair_id
1 11.17 2.61 DL 0 4
2 14.76 18.66 P 0 4
3 4.05 12.71 P 0 3
4 10.29 0.03 D 204 0
5 16.81 10.29 D 152 0
6 2.61 3.29 D 4 0
7 6.52 10.29 D 227 0
8 11.84 5.81 D 466 0
9 2.12 3.46 D 583 0
10 12.47 4.38 D 583 0
11 13.29 14.64 D 281 0
12 0.91 15.99 D 142 0
13 14.07 18.86 D 205 0
14 8.01 17.22 D 410 0
15 6.85 7.35 D 68 0
16 16.69 17.29 D 392 0
17 10.54 17.35 D 66 0
18 3.23 15.66 D 410 0
19 0.01 13.01 D 456 0
20 14.39 10.37 D 528 0
21 12.89 8.13 D 292 0
22 2.01 19.96 D 470 0
23 14.88 15.72 P 0 2
24 1.6 18.9 D 131 0
25 14.58 14.23 D 521 0
26 2.38 3.94 D 576 0
27 5.2 15.81 P 0 1
28 12.1 7.32 D 243 0
29 1.82 8.12 D 6 0
30 12.27 11.53 D 132 0
31 0.32 17.81 D 506 0
32 6.61 19.93 D 115 0
33 6.67 11.3 D 532 0
34 8.88 17.74 D 148 0
35 13.96 6.36 D 481 0
36 14.96 18.73 DL 0 2
37 18.48 16.69 DL 0 1
38 18.45 14.14 DL 0 3
39 5.95 10.97 D 89 0
40 19.03 2.83 D 511 0
