# id X Y type ready_time pair_id
1 11.83 10.32 D 121 0
2 0.46 8.54 D 101 0
3 2.71 15.07 D 187 0
4 13.18 2.58 D 431 0
5 13.22 10.51 D 421 0
6 9.53 15.14 DL 0 3
7 3.4 1.51 D 63 0
8 15.08 4.85 D 11 0
9 5.78 2.55 P 0 2
10 14.1 0.79 D 132 0
11 17.24 3.72 P 0 1
12 13.76 14.45 D 156 0
13 13.66 19.47 D 387 0
14 1.53 7.28 D 442 0
15 5.44 3.6 DL 0 1
16 1.95 4.65 D 28 0
17 17.04 3.63 D 291 0
18 4.74 9.45 D 265 0
19 4.99 8.02 D 242 0
20 17.04 11.87 P 0 3
21 4.88 11.2 D 153 0
22 10.03 16.03 D 64 0
23 0.66 2.77 D 44 0
24 2.2 8.5 D 192 0
25 16.89 19.66 DL 0 2
26 10.01 18.89 D 153 0
27 8.35 3.32 D 208 0
28 0.34 8.71 D 469 0
29 0.38 17.1 D 201 0
30 18.5 10.9 D 358 0
