0	0	0	D	0	0
1	0.34	12.83	D	395	0
2	3.87	14.44	D	164	0
3	4.44	4.70	D	140	0
4	11.09	8.68	D	318	0
5	1.85	17.07	D	73	0
6	17.53	13.50	D	263	0
7	11.21	19.43	D	581	0
8	4.64	9.79	D	507	0
9	2.48	9.80	D	486	0
10	19.37	16.46	D	285	0
11	1.76	2.11	D	321	0
12	4.67	6.14	D	450	0
13	17.62	0.18	D	218	0
14	7.83	15.39	D	151	0
15	12.57	15.83	D	5	0
16	5.85	2.04	D	27	0
17	3.21	13.39	D	557	0
18	7.43	19.32	D	366	0
19	18.86	18.54	D	362	0
20	7.82	15.54	D	314	0
21	19.91	15.42	D	576	0
22	4.36	6.16	D	56	0
23	14.50	12.72	D	525	0
24	8.15	5.38	D	171	0
25	14.66	6.77	D	93	0
26	10.56	4.06	D	534	0
27	1.87	7.81	D	268	0
28	1.77	1.79	D	270	0
29	5.74	3.94	D	261	0
30	13.31	2.33	D	254	0
31	19.58	16.79	D	69	0
32	6.22	3.72	D	31	0
33	1.58	12.60	D	440	0
34	12.30	16.88	D	233	0
35	1.52	13.05	D	575	0
36	17.22	10.09	D	35	0
37	9.50	1.09	D	51	0
38	10.99	0.40	D	17	0
39	5.26	19.04	D	48	0
40	3.92	17.67	D	580	0
