0	0	0	D	0	0
1	13.22	14.27	D	202	0
2	4.48	14.61	D	663	0
3	4.51	13.03	D	377	0
4	7.75	3.33	D	672	0
5	8.97	12.18	D	178	0
6	1.97	9.76	D	610	0
7	18.98	1.45	D	525	0
8	18.71	0.33	D	484	0
9	1.55	11.39	D	93	0
10	12.71	12.01	D	84	0
11	7.36	13.21	D	362	0
12	12.65	7.15	D	12	0
13	14.77	0.97	D	227	0
14	17.70	1.86	D	298	0
15	13.60	16.12	D	377	0
16	2.21	12.75	D	1	0
17	12.64	14.11	D	115	0
18	0.93	8.97	D	397	0
19	0.64	2.37	D	115	0
20	12.83	19.10	D	189	0
21	0.94	19.58	D	457	0
22	2.82	5.70	D	61	0
23	17.24	17.24	D	426	0
24	17.64	4.37	D	613	0
25	9.35	6.21	D	149	0
26	4.58	8.61	D	191	0
27	6.36	3.39	D	418	0
28	9.94	7.05	D	562	0
29	17.55	16.61	D	610	0
30	17.99	5.31	D	255	0
31	0.90	19.40	D	232	0
32	10.22	11.23	D	65	0
33	13.32	11.61	D	496	0
34	0.21	9.37	D	404	0
35	17.53	16.62	D	182	0
36	9.70	18.02	D	112	0
37	15.96	11.59	D	81	0
38	17.80	10.77	D	655	0
39	4.20	2.88	D	601	0
40	17.35	13.12	D	27	0
41	3.13	6.13	D	479	0
42	9.65	14.48	D	329	0
43	2.20	7.13	D	126	0
44	2.27	5.90	D	120	0
45	4.47	8.30	D	469	0
46	3.12	4.86	D	87	0
47	8.27	3.70	D	278	0
48	8.49	19.68	D	291	0
49	9.97	14.90	D	622	0
50	2.92	18.28	D	220	0
51	7.65	0.07	D	294	0
52	4.04	18.63	D	461	0
53	6.56	18.88	D	386	0
54	17.19	11.66	D	188	0
55	13.67	16.93	D	446	0
56	11.31	1.11	D	111	0
57	0.90	5.53	D	60	0
58	10.10	19.52	D	534	0
59	14.58	14.40	D	405	0
60	10.66	14.76	D	626	0
61	11.71	8.47	D	22	0
62	15.64	17.03	D	47	0
63	13.41	3.18	D	315	0
64	14.15	13.20	D	194	0
65	19.76	6.96	D	626	0
66	11.89	11.68	D	214	0
67	11.44	4.63	D	614	0
68	11.47	19.56	D	461	0
69	8.80	10.77	D	551	0
70	0.25	11.17	D	490	0
71	11.09	8.26	D	476	0
72	14.87	6.90	D	478	0
73	15.55	3.99	D	112	0
74	19.14	0.12	D	12	0
75	18.86	0.93	D	486	0
76	15.21	10.53	D	557	0
77	12.06	4.10	D	631	0
78	6.58	3.02	D	340	0
79	14.05	6.10	D	365	0
80	5.96	12.35	D	445	0
81	8.47	17.55	D	57	0
82	11.09	16.28	D	37	0
83	14.04	17.36	D	221	0
84	17.11	2.35	D	337	0
85	9.63	18.33	D	512	0
86	15.43	16.66	D	389	0
87	11.62	14.81	D	67	0
88	6.04	7.23	D	124	0
89	3.49	0.66	D	37	0
90	2.51	18.83	D	552	0
91	5.36	18.27	D	213	0
92	17.21	1.32	D	192	0
93	4.71	2.38	D	51	0
94	18.10	19.67	D	449	0
95	8.47	16.02	D	596	0
96	7.63	19.78	D	83	0
97	1.54	0.08	D	93	0
98	9.60	11.71	D	320	0
99	6.99	13.02	D	626	0
100	0.14	19.26	D	650	0
