0	0	0	D	0	0
1	1.21	11.65	D	136	0
2	18.88	9.30	D	114	0
3	4.03	18.78	D	111	0
4	10.10	1.12	D	136	0
5	1.11	4.41	D	76	0
6	6.47	12.10	D	55	0
7	10.56	9.80	D	126	0
8	0.69	19.22	D	72	0
9	5.86	17.50	D	22	0
10	3.48	9.96	D	62	0
11	0.72	13.99	D	130	0
12	10.00	1.56	D	22	0
13	8.30	5.84	D	7	0
14	12.49	6.11	D	65	0
15	16.49	2.95	D	87	0
16	11.29	4.71	D	81	0
17	11.64	17.07	D	116	0
18	7.69	1.74	D	92	0
19	18.58	9.39	D	50	0
20	8.05	18.47	D	15	0
21	6.98	17.20	D	26	0
22	10.49	14.18	D	63	0
23	0.74	16.10	D	99	0
24	3.09	12.58	D	84	0
25	0.24	11.98	D	113	0
26	15.65	1.44	D	117	0
27	5.76	4.50	D	96	0
28	15.82	4.09	D	91	0
29	14.20	2.97	D	115	0
30	4.72	13.08	D	42	0
31	11.29	4.17	D	27	0
32	7.37	8.03	D	70	0
33	16.48	2.09	D	16	0
34	8.77	12.65	D	116	0
35	18.85	9.63	D	94	0
36	17.73	19.08	D	111	0
37	9.04	13.52	D	61	0
38	7.48	1.62	D	14	0
39	4.03	15.76	D	128	0
40	4.65	16.57	D	111	0
