0	0	0	D	0	0
1	16.91	12.04	D	466	0
2	19.50	10.59	D	613	0
3	14.06	3.67	D	867	0
4	17.94	13.97	D	140	0
5	4.77	17.91	D	1011	0
6	9.79	12.35	D	637	0
7	16.09	2.24	D	1267	0
8	14.78	7.87	D	490	0
9	16.34	14.62	D	1010	0
10	8.42	1.02	D	213	0
11	13.71	15.85	D	597	0
12	8.97	15.80	D	889	0
13	16.31	6.40	D	209	0
14	14.09	14.78	D	421	0
15	15.86	18.35	D	987	0
16	12.41	3.92	D	49	0
17	7.16	2.17	D	203	0
18	15.12	19.54	D	1214	0
19	10.58	8.15	D	820	0
20	8.48	2.24	D	22	0
21	5.91	12.62	D	610	0
22	19.52	15.87	D	1259	0
23	12.41	0.35	D	110	0
24	13.78	3.88	D	319	0
25	2.20	5.97	D	732	0
26	6.66	9.36	D	261	0
27	11.89	0.13	D	354	0
28	8.26	0.97	D	178	0
29	0.79	18.56	D	193	0
30	14.92	2.06	D	676	0
31	13.19	16.04	D	132	0
32	10.48	17.25	D	1322	0
33	16.86	1.79	D	925	0
34	5.05	7.50	D	968	0
35	10.31	17.04	D	600	0
36	19.93	2.42	D	1059	0
37	17.13	11.63	D	927	0
38	3.30	16.96	D	309	0
39	17.69	2.29	D	1259	0
40	13.54	18.44	D	50	0
41	5.10	11.99	D	1031	0
42	14.19	9.50	D	869	0
43	15.89	17.29	D	1172	0
44	8.15	12.70	D	329	0
45	13.60	8.39	D	300	0
46	16.99	3.32	D	506	0
47	18.09	15.37	D	1044	0
48	6.02	18.25	D	1135	0
49	12.87	13.21	D	468	0
50	5.66	11.11	D	1128	0
51	8.00	8.24	D	33	0
52	5.22	6.13	D	351	0
53	7.32	8.81	D	253	0
54	16.56	6.89	D	1246	0
55	5.05	14.54	D	530	0
56	2.01	19.84	D	403	0
57	19.25	19.87	D	632	0
58	13.35	16.92	D	258	0
59	17.39	0.12	D	265	0
60	16.94	7.14	D	613	0
61	2.60	11.37	D	654	0
62	3.65	12.32	D	1190	0
63	8.53	8.90	D	333	0
64	1.90	9.10	D	714	0
65	15.13	13.32	D	424	0
66	6.86	5.91	D	846	0
67	8.29	8.22	D	750	0
68	9.80	11.64	D	972	0
69	2.05	18.85	D	357	0
70	17.53	0.90	D	248	0
71	3.71	17.35	D	1185	0
72	14.04	9.53	D	712	0
73	9.42	6.70	D	1074	0
74	13.83	3.98	D	456	0
75	10.66	13.18	D	29	0
76	9.57	17.90	D	177	0
77	10.42	4.74	D	98	0
78	5.54	0.37	D	789	0
79	11.96	11.77	D	1293	0
80	12.66	11.54	D	644	0
81	12.88	15.52	D	127	0
82	0.98	13.47	D	358	0
83	12.43	9.61	D	550	0
84	1.13	16.76	D	926	0
85	0.95	10.46	D	489	0
86	17.38	16.61	D	300	0
87	6.94	13.50	D	395	0
88	2.18	6.20	D	951	0
89	9.54	3.89	D	1112	0
90	4.10	9.56	D	1244	0
91	1.86	12.80	D	870	0
92	19.68	11.42	D	1284	0
93	14.30	3.20	D	626	0
94	13.19	17.29	D	399	0
95	15.75	12.89	D	901	0
96	17.82	13.48	D	74	0
97	5.67	16.57	D	890	0
98	16.74	13.67	D	414	0
99	10.00	13.71	D	748	0
100	3.27	16.61	D	251	0
