0	0	0	D	0	0
1	2.62	9.83	D	758	0
2	5.96	10.29	D	587	0
3	13.05	10.43	D	498	0
4	12.59	16.35	D	660	0
5	19.62	18.44	D	515	0
6	0.47	8.68	D	613	0
7	9.55	14.24	D	225	0
8	17.70	9.50	D	686	0
9	12.93	4.02	D	528	0
10	1.93	15.85	D	268	0
11	9.45	18.87	D	139	0
12	5.37	11.65	D	381	0
13	15.19	6.05	D	391	0
14	17.04	17.50	D	450	0
15	2.90	10.10	D	649	0
16	16.45	19.71	D	187	0
17	16.93	1.41	D	293	0
18	15.58	7.18	D	794	0
19	6.97	9.73	D	637	0
20	14.62	2.69	D	262	0
21	3.69	1.13	D	126	0
22	10.89	4.15	D	789	0
23	13.54	18.08	D	379	0
24	0.27	10.11	D	387	0
25	0.20	4.83	D	253	0
26	15.49	14.01	D	477	0
27	5.82	2.27	D	610	0
28	16.90	12.11	D	21	0
29	6.08	0.47	D	636	0
30	7.72	0.98	D	694	0
31	10.66	0.49	D	746	0
32	8.09	2.42	D	12	0
33	12.55	1.85	D	562	0
34	9.96	5.78	D	650	0
35	18.30	17.24	D	277	0
36	8.46	0.81	D	485	0
37	14.65	1.62	D	207	0
38	4.29	7.82	D	502	0
39	6.81	9.67	D	568	0
40	16.63	15.97	D	359	0
41	18.27	2.22	D	148	0
42	16.06	15.56	D	140	0
43	12.93	10.12	D	199	0
44	3.40	15.57	D	176	0
45	6.57	12.49	D	736	0
46	1.33	13.90	D	90	0
47	16.42	14.80	D	74	0
48	13.57	14.42	D	244	0
49	15.28	2.29	D	141	0
50	18.68	2.35	D	426	0
