0	0	0	D	0	0
1	13.76	7.82	D	725	0
2	7.67	1.57	D	531	0
3	19.53	3.71	D	198	0
4	2.45	7.96	D	132	0
5	14.62	8.06	D	282	0
6	7.77	18.28	D	668	0
7	2.69	12.55	D	294	0
8	0.48	3.65	D	95	0
9	1.37	7.43	D	454	0
10	3.08	2.52	D	459	0
11	15.01	0.40	D	543	0
12	12.46	5.46	D	258	0
13	0.36	17.72	D	646	0
14	13.28	14.64	D	234	0
15	7.16	1.14	D	419	0
16	8.73	1.04	D	488	0
17	5.83	8.90	D	294	0
18	11.78	10.57	D	60	0
19	10.37	14.56	D	562	0
20	6.40	18.29	D	641	0
21	6.14	13.53	D	259	0
22	10.19	18.79	D	668	0
23	19.56	14.12	D	310	0
24	7.19	10.81	D	277	0
25	19.41	6.83	D	700	0
26	13.10	3.57	D	526	0
27	18.00	14.22	D	419	0
28	3.48	4.01	D	504	0
29	4.40	1.55	D	60	0
30	0.32	14.65	D	604	0
