0	0	0	D	0	0
1	16.60	19.91	D	18	0
2	1.35	1.65	D	129	0
3	18.06	19.92	D	90	0
4	16.62	2.38	D	57	0
5	9.35	6.01	D	154	0
6	13.97	2.12	D	63	0
7	12.14	5.17	D	66	0
8	11.34	12.12	D	165	0
9	14.77	18.43	D	125	0
10	10.15	5.40	D	188	0
11	19.92	17.68	D	257	0
12	2.93	1.08	D	25	0
13	4.24	7.93	D	171	0
14	0.28	10.60	D	104	0
15	10.30	4.59	D	208	0
16	2.81	0.31	D	39	0
17	11.32	19.86	D	158	0
18	5.01	2.09	D	237	0
19	15.45	8.04	D	124	0
20	13.68	2.44	D	178	0
21	7.60	5.56	D	33	0
22	16.04	18.96	D	34	0
23	4.34	18.34	D	235	0
24	19.57	13.09	D	71	0
25	19.89	16.41	D	36	0
26	9.21	7.75	D	164	0
27	10.00	13.67	D	124	0
28	6.13	19.84	D	91	0
29	14.44	19.47	D	115	0
30	6.74	18.32	D	132	0
31	18.42	7.60	D	189	0
32	10.46	1.39	D	201	0
33	18.92	18.49	D	210	0
34	10.78	8.19	D	143	0
35	12.46	10.74	D	31	0
36	4.97	4.52	D	186	0
37	17.80	9.07	D	104	0
38	15.04	5.25	D	198	0
39	8.92	17.92	D	162	0
40	4.83	1.35	D	91	0
