0	0	0	D	0	0
1	4.06	10.47	D	31	0
2	9.10	17.47	D	296	0
3	19.19	10.34	D	0	0
4	14.61	11.45	D	485	0
5	4.87	10.12	D	114	0
6	16.35	16.26	D	164	0
7	14.36	16.96	D	805	0
8	17.29	19.63	D	425	0
9	19.70	1.04	D	894	0
10	13.71	5.32	D	325	0
11	0.61	13.44	D	418	0
12	14.54	9.47	D	184	0
13	18.87	13.71	D	648	0
14	16.71	5.96	D	982	0
15	7.29	15.52	D	424	0
16	7.97	13.10	D	652	0
17	0.83	6.69	D	308	0
18	17.24	4.72	D	929	0
19	1.53	18.67	D	128	0
20	17.24	0.19	D	1109	0
21	18.69	9.69	D	283	0
22	3.86	19.89	D	517	0
23	1.06	5.54	D	524	0
24	12.50	5.51	D	227	0
25	18.47	12.72	D	817	0
26	3.08	17.56	D	922	0
27	17.53	19.53	D	305	0
28	11.81	16.74	D	327	0
29	7.48	12.53	D	216	0
30	10.99	9.99	D	130	0
31	10.75	18.26	D	264	0
32	15.60	17.68	D	227	0
33	15.89	12.80	D	1092	0
34	9.72	13.69	D	437	0
35	19.64	5.77	D	390	0
36	14.98	6.96	D	1049	0
37	19.80	19.26	D	72	0
38	8.16	9.95	D	296	0
39	0.66	7.21	D	299	0
40	16.04	17.19	D	1040	0
41	18.90	16.25	D	1066	0
42	11.45	15.28	D	1010	0
43	9.32	15.01	D	1119	0
44	6.83	4.85	D	46	0
45	7.01	15.86	D	324	0
46	8.61	14.36	D	481	0
47	5.51	0.13	D	518	0
48	19.30	5.77	D	47	0
49	18.69	16.10	D	51	0
50	12.83	13.16	D	898	0
51	8.47	7.48	D	275	0
52	2.82	16.44	D	549	0
53	0.08	9.42	D	973	0
54	13.89	14.70	D	834	0
55	11.81	19.07	D	502	0
56	11.49	6.15	D	366	0
57	17.24	7.82	D	1181	0
58	7.02	5.08	D	91	0
59	14.64	13.98	D	639	0
60	12.08	10.07	D	1164	0
61	0.10	15.98	D	234	0
62	7.90	2.37	D	788	0
63	9.25	18.74	D	435	0
64	4.56	18.35	D	856	0
65	5.35	8.73	D	475	0
66	7.96	5.93	D	496	0
67	11.18	7.09	D	12	0
68	12.16	1.24	D	611	0
69	6.33	14.04	D	907	0
70	9.70	8.67	D	937	0
71	2.27	12.99	D	489	0
72	2.97	15.46	D	28	0
73	3.22	8.15	D	39	0
74	6.31	19.95	D	509	0
75	2.56	5.50	D	461	0
