0	0	0	D	0	0
1	18.03	11.29	D	768	0
2	18.68	8.94	D	944	0
3	14.43	10.98	D	513	0
4	15.76	16.84	D	85	0
5	6.96	17.87	D	48	0
6	7.18	5.24	D	29	0
7	12.62	13.96	D	2	0
8	13.70	2.99	D	46	0
9	13.05	0.48	D	663	0
10	15.14	5.00	D	624	0
11	1.18	17.88	D	84	0
12	9.95	11.46	D	420	0
13	6.83	13.18	D	366	0
14	1.05	9.77	D	817	0
15	1.34	0.03	D	178	0
16	0.25	13.17	D	601	0
17	9.00	3.85	D	584	0
18	0.42	19.32	D	1009	0
19	5.63	1.63	D	149	0
20	18.43	2.39	D	810	0
21	2.98	13.96	D	723	0
22	19.98	3.05	D	184	0
23	2.19	5.68	D	802	0
24	2.36	12.13	D	351	0
25	8.60	0.41	D	831	0
26	10.88	15.75	D	881	0
27	16.14	14.47	D	187	0
28	0.48	2.39	D	358	0
29	10.12	5.93	D	159	0
30	5.31	5.75	D	546	0
31	3.82	15.68	D	720	0
32	5.87	11.13	D	777	0
33	16.84	9.36	D	255	0
34	5.97	7.55	D	717	0
35	0.49	10.91	D	847	0
36	9.75	3.13	D	358	0
37	19.41	12.10	D	659	0
38	2.89	16.92	D	325	0
39	7.34	5.38	D	307	0
40	11.46	16.87	D	20	0
41	10.06	2.07	D	96	0
42	17.00	10.78	D	479	0
43	8.30	2.69	D	81	0
44	6.80	14.37	D	77	0
45	0.05	1.46	D	190	0
46	14.98	19.57	D	589	0
47	12.60	13.51	D	924	0
48	1.64	4.19	D	375	0
49	12.43	9.75	D	1004	0
50	4.73	4.64	D	950	0
51	3.54	11.90	D	479	0
52	2.94	12.62	D	509	0
53	13.34	18.13	D	755	0
54	6.03	18.27	D	165	0
55	19.43	18.24	D	930	0
56	3.93	3.14	D	397	0
57	10.13	16.82	D	727	0
58	15.76	8.80	D	770	0
59	17.13	12.44	D	682	0
60	5.45	9.22	D	1033	0
61	9.37	1.46	D	750	0
62	12.19	18.66	D	436	0
63	14.11	6.39	D	606	0
64	0.54	10.57	D	171	0
65	13.06	10.04	D	189	0
66	7.76	7.59	D	136	0
67	9.62	9.48	D	909	0
68	14.03	7.89	D	45	0
69	16.25	6.63	D	207	0
70	4.79	18.92	D	942	0
71	10.73	5.83	D	608	0
72	14.25	16.17	D	922	0
73	14.11	13.22	D	91	0
74	13.61	11.25	D	719	0
75	13.91	7.33	D	134	0
