# id X Y type ready_time pair_id
1 11.17 2.61 D 216 0
2 14.76 18.66 D 639 0
3 4.05 12.71 D 432 0
4 10.29 0.03 D 701 0
5 16.81 10.29 D 693 0
6 2.61 3.29 D 462 0
7 6.52 10.29 D 592 0
8 11.84 5.81 D 64 0
9 2.12 3.46 DL 0 2
10 12.47 4.38 D 354 0
11 13.29 14.64 P 0 3
12 0.91 15.99 P 0 4
13 14.07 18.86 D 150 0
14 8.01 17.22 D 80 0
15 6.85 7.35 DL 0 3
16 16.69 17.29 P 0 1
17 10.54 17.35 D 615 0
18 3.23 15.66 D 142 0
19 0.01 13.01 D 196 0
20 14.39 10.37 D 1 0
21 12.89 8.13 D 691 0
22 2.01 19.96 D 695 0
23 14.88 15.72 D 727 0
24 1.6 18.9 D 228 0
25 14.58 14.23 D 30 0
26 2.38 3.94 P 0 2
27 5.2 15.81 D 183 0
28 12.1 7.32 D 284 0
29 1.82 8.12 D 378 0
30 12.27 11.53 DL 0 4
31 0.32 17.81 D 2 0
32 6.61 19.93 D 402 0
33 6.67 11.3 D 91 0
34 8.88 17.74 D 561 0
35 13.96 6.36 D 266 0
36 14.96 18.73 D 155 0
37 18.48 16.69 D 495 0
38 18.45 14.14 DL 0 1
39 5.95 10.97 D 638 0
40 19.03 2.83 D 44 0
