# id X Y type ready_time pair_id
1 1.57 7.4 D 123 0
2 15.95 18.51 D 77 0
3 16.56 10.05 P 0 4
4 4.24 12.62 D 197 0
5 13.3 5.66 D 167 0
6 19.63 19.8 D 98 0
7 12.14 5.09 D 23 0
8 0.79 18.35 D 82 0
9 0.92 18.83 D 53 0
10 18.87 3.33 DL 0 5
11 16.87 10.98 D 154 0
12 2.75 10.39 DL 0 8
13 6.86 9.77 D 50 0
14 17.43 10.36 D 165 0
15 6.39 8.47 D 193 0
16 8.96 8.21 D 38 0
17 7.66 19.49 D 197 0
18 9.27 11.39 D 89 0
19 1.88 4.66 P 0 1
20 9.84 5.75 D 14 0
21 2.52 14.94 D 36 0
22 4.47 10.32 D 161 0
23 2.35 13.99 D 42 0
24 8.34 16.05 D 163 0
25 9.45 11.76 DL 0 3
26 3.01 8.42 D 15 0
27 5.42 16.72 D 65 0
28 15.18 8.83 D 84 0
29 12.08 8.1 D 89 0
30 10.82 5.48 D 18 0
31 2.34 13.5 D 135 0
32 15.63 0.99 D 153 0
33 5.53 10.99 DL 0 2
34 17.77 0.93 D 11 0
35 17.86 0.14 D 182 0
36 9.67 5.17 D 198 0
37 14.36 1.6 DL 0 6
38 1.68 2.34 P 0 6
39 10.83 11.12 D 49 0
40 12.41 6.39 D 146 0
41 0.82 10.58 D 157 0
42 8.18 14.02 P 0 3
43 16.06 5.93 D 17 0
44 6.87 1.9 P 0 5
45 6.83 0.0 D 53 0
46 0.63 3.15 D 30 0
47 13.22 16.81 DL 0 4
48 5.94 4.36 DL 0 7
49 17.5 12.97 D 17 0
50 19.67 6.18 D 86 0
51 13.52 1.99 D 46 0
52 5.6 13.28 D 138 0
53 19.81 17.56 D 31 0
54 16.76 2.92 D 15 0
55 19.75 13.03 D 96 0
56 16.23 4.94 P 0 7
57 14.28 16.12 D 101 0
58 11.27 11.03 D 4 0
59 0.53 10.19 D 67 0
60 4.01 15.81 D 128 0
61 3.17 16.4 D 66 0
62 5.5 18.41 P 0 8
63 4.4 4.7 D 137 0
64 19.47 19.54 D 95 0
65 3.14 5.87 DL 0 1
66 17.12 16.05 D 63 0
67 4.41 11.63 P 0 2
68 14.89 2.67 D 141 0
69 15.72 15.4 D 75 0
70 13.41 19.05 D 42 0
71 9.0 2.31 D 175 0
72 17.8 8.98 D 34 0
73 13.76 3.88 D 36 0
74 16.91 8.2 D 41 0
75 19.85 10.11 D 102 0
