# id X Y type ready_time pair_id
1 0.97 14.11 D 526 0
2 17.01 14.56 D 881 0
3 2.04 6.89 D 589 0
4 5.63 12.1 D 705 0
5 12.55 11.16 D 414 0
6 9.14 0.73 D 36 0
7 7.36 5.14 D 164 0
8 2.41 16.03 D 198 0
9 1.78 8.47 D 578 0
10 13.36 19.37 D 133 0
11 8.03 9.82 D 49 0
12 0.57 12.04 D 401 0
13 16.53 14.08 D 650 0
14 10.85 6.3 DL 0 2
15 16.51 3.18 D 270 0
16 3.33 8.48 D 901 0
17 3.16 2.16 D 408 0
18 19.46 19.53 D 763 0
19 17.0 9.94 D 0 0
20 7.31 9.39 D 258 0
21 5.42 12.78 P 0 4
22 12.8 12.62 P 0 2
23 5.63 8.02 D 111 0
24 10.65 5.13 D 47 0
25 4.2 5.09 P 0 3
26 3.44 14.44 D 129 0
27 8.68 1.51 D 309 0
28 8.24 8.87 D 521 0
29 13.85 12.9 D 221 0
30 17.57 5.6 D 348 0
31 17.15 7.2 D 658 0
32 3.61 11.56 D 371 0
33 15.7 16.35 P 0 1
34 12.8 6.42 DL 0 1
35 0.78 11.09 D 421 0
36 11.94 13.02 P 0 5
37 14.68 8.55 D 344 0
38 16.07 16.61 DL 0 3
39 9.76 16.2 D 451 0
40 13.48 11.55 D 573 0
41 9.46 1.06 D 705 0
42 3.86 11.82 D 222 0
43 17.41 7.89 DL 0 4
44 2.05 19.8 D 828 0
45 12.09 16.96 D 235 0
46 11.31 6.95 D 439 0
47 1.83 8.11 D 876 0
48 17.99 19.38 DL 0 5
49 17.65 5.41 D 425 0
50 2.47 1.51 D 602 0
