# id X Y type ready_time pair_id
1 11.83 10.32 D 11 0
2 0.46 8.54 D 498 0
3 2.71 15.07 D 99 0
4 13.18 2.58 D 339 0
5 13.22 10.51 D 589 0
6 9.53 15.14 D 498 0
7 3.4 1.51 DL 0 1
8 15.08 4.85 D 68 0
9 5.78 2.55 D 148 0
10 14.1 0.79 D 412 0
11 17.24 3.72 P 0 2
12 13.76 14.45 D 23 0
13 13.66 19.47 P 0 3
14 1.53 7.28 D 213 0
15 5.44 3.6 D 146 0
16 1.95 4.65 D 291 0
17 17.04 3.63 D 209 0
18 4.74 9.45 D 73 0
19 4.99 8.02 D 564 0
20 17.04 11.87 D 234 0
21 4.88 11.2 P 0 1
22 10.03 16.03 DL 0 3
23 0.66 2.77 D 120 0
24 2.2 8.5 DL 0 2
25 16.89 19.66 D 238 0
26 10.01 18.89 D 133 0
27 8.35 3.32 D 438 0
28 0.34 8.71 D 180 0
29 0.38 17.1 D 126 0
30 18.5 10.9 D 560 0
