# id X Y type ready_time pair_id
1 4.52 14.61 D 310 0
2 12.85 3.78 D 69 0
3 7.18 12.71 P 0 3
4 6.1 3.71 D 216 0
5 7.87 13.03 DL 0 1
6 13.34 11.99 D 276 0
7 12.49 19.96 D 43 0
8 14.35 13.35 D 375 0
9 2.18 10.92 D 18 0
10 18.5 12.1 P 0 2
11 5.81 9.91 DL 0 3
12 18.69 4.87 D 112 0
13 3.77 8.92 D 85 0
14 1.82 0.43 D 129 0
15 9.54 2.36 DL 0 2
16 8.02 17.31 DL 0 4
17 15.79 5.45 P 0 4
18 11.57 7.25 D 333 0
19 18.11 2.12 D 25 0
20 12.66 10.89 D 323 0
21 0.48 14.87 D 366 0
22 1.05 11.21 D 114 0
23 4.32 5.2 D 373 0
24 0.26 9.55 D 333 0
25 5.38 0.82 P 0 1
26 3.83 9.34 D 109 0
27 11.66 4.02 D 265 0
28 14.43 13.54 D 351 0
29 8.94 3.61 D 286 0
30 10.51 2.91 D 1 0
31 1.02 12.94 D 118 0
32 15.38 4.77 D 160 0
33 16.43 5.44 D 339 0
34 9.4 4.08 D 306 0
35 4.72 0.42 D 132 0
36 7.08 12.33 D 33 0
37 1.81 2.37 D 189 0
38 17.64 13.52 D 293 0
39 6.31 19.19 D 227 0
40 0.54 10.94 D 59 0
