# id X Y type ready_time pair_id
1 19.09 7.21 DL 0 5
2 0.12 1.96 D 322 0
3 3.83 7.63 D 209 0
4 7.6 3.44 D 846 0
5 3.82 0.6 D 500 0
6 0.41 16.45 DL 0 3
7 0.85 1.85 DL 0 6
8 5.88 6.27 D 114 0
9 17.4 13.18 D 724 0
10 6.72 2.88 D 483 0
11 14.43 0.42 P 0 6
12 0.81 8.14 D 191 0
13 10.6 15.48 P 0 5
14 11.5 10.43 D 609 0
15 5.17 5.36 D 318 0
16 5.51 6.26 D 751 0
17 10.57 4.07 D 452 0
18 9.48 3.81 D 750 0
19 9.68 7.02 D 691 0
20 5.47 0.08 D 859 0
21 7.21 1.47 D 823 0
22 10.83 0.15 D 169 0
23 5.51 11.8 D 321 0
24 8.37 4.96 D 694 0
25 0.5 13.7 P 0 1
26 9.32 12.01 D 502 0
27 5.39 17.36 P 0 7
28 2.96 12.7 D 281 0
29 6.92 16.78 D 480 0
30 14.94 9.2 D 866 0
31 1.61 9.39 D 676 0
32 18.95 14.09 DL 0 8
33 8.2 8.38 D 462 0
34 5.36 16.98 D 365 0
35 6.17 18.59 D 392 0
36 4.96 3.34 D 194 0
37 10.5 6.13 D 288 0
38 15.73 13.19 D 579 0
39 17.38 1.82 D 674 0
40 6.35 9.79 D 275 0
41 7.41 18.8 D 931 0
42 11.36 11.86 DL 0 2
43 8.68 16.15 D 28 0
44 9.95 6.65 D 384 0
45 4.77 1.67 P 0 3
46 12.52 5.94 D 893 0
47 0.38 19.7 P 0 4
48 7.69 12.05 D 722 0
49 10.69 12.56 D 643 0
50 6.02 6.74 D 428 0
51 19.92 18.08 D 226 0
52 15.98 2.49 P 0 2
53 18.81 9.64 D 663 0
54 2.98 2.52 D 831 0
55 1.52 0.24 D 362 0
56 12.83 3.57 D 542 0
57 18.16 17.49 D 568 0
58 7.07 4.01 D 249 0
59 0.73 12.55 D 173 0
60 19.79 8.34 D 97 0
61 7.67 12.75 D 58 0
62 2.96 9.27 DL 0 4
63 4.75 5.05 D 629 0
64 0.38 18.11 D 519 0
65 18.72 5.55 D 301 0
66 19.19 5.57 D 256 0
67 4.18 8.51 D 121 0
68 12.29 6.03 D 397 0
69 13.71 18.22 D 37 0
70 5.04 10.82 P 0 8
71 16.81 6.25 D 251 0
72 15.08 8.27 DL 0 1
73 14.01 7.51 D 183 0
74 5.81 2.1 D 4 0
75 19.24 9.61 DL 0 7
