# id X Y type ready_time pair_id
1 9.74 11.36 DL 0 1
2 6.2 9.39 D 193 0
3 4.67 16.48 D 321 0
4 8.17 13.13 D 218 0
5 14.65 13.2 DL 0 7
6 3.7 17.25 D 189 0
7 0.47 7.48 P 0 1
8 13.07 1.76 D 223 0
9 4.15 14.18 D 355 0
10 6.17 15.08 D 375 0
11 14.77 9.57 D 232 0
12 7.75 19.98 D 364 0
13 14.95 0.43 D 378 0
14 15.35 11.26 D 252 0
15 3.93 3.46 D 115 0
16 15.73 10.39 DL 0 6
17 6.71 11.98 D 313 0
18 9.21 8.21 DL 0 3
19 17.35 0.27 DL 0 8
20 10.61 13.2 D 236 0
21 9.83 0.24 D 297 0
22 10.7 9.75 D 167 0
23 19.7 0.12 D 282 0
24 12.5 18.85 D 173 0
25 15.98 19.94 D 368 0
26 3.35 1.48 D 275 0
27 4.33 15.27 D 153 0
28 5.18 14.36 D 380 0
29 9.6 6.85 D 42 0
30 3.2 16.88 P 0 2
31 18.74 11.54 D 53 0
32 6.35 18.51 D 216 0
33 3.68 17.69 D 284 0
34 1.47 6.59 D 309 0
35 7.58 6.94 D 36 0
36 7.68 5.92 DL 0 2
37 7.78 13.39 D 374 0
38 17.48 13.58 D 210 0
39 4.08 11.23 D 263 0
40 6.62 5.12 D 242 0
41 1.74 12.19 D 237 0
42 6.18 1.59 D 131 0
43 5.56 15.36 P 0 8
44 17.09 0.63 D 80 0
45 13.15 3.82 D 156 0
46 9.9 9.67 P 0 4
47 13.69 4.49 D 75 0
48 10.8 14.22 D 87 0
49 1.79 1.14 P 0 5
50 8.54 10.16 D 378 0
51 5.15 13.55 D 326 0
52 6.33 5.35 P 0 6
53 19.34 10.52 D 76 0
54 7.94 12.86 D 87 0
55 3.62 9.01 D 110 0
56 7.73 15.92 D 14 0
57 17.37 7.27 D 110 0
58 10.6 2.86 P 0 3
59 8.46 5.89 DL 0 4
60 19.84 9.36 D 22 0
61 2.05 7.58 D 120 0
62 18.41 4.71 D 254 0
63 1.13 13.63 D 217 0
64 12.04 19.2 DL 0 5
65 18.6 13.15 D 51 0
66 1.77 10.34 D 15 0
67 14.77 9.8 D 118 0
68 7.5 7.1 D 219 0
69 13.77 9.85 P 0 7
70 14.48 13.55 D 378 0
71 17.87 5.38 D 334 0
72 19.97 15.6 D 59 0
73 9.52 6.87 D 216 0
74 19.03 18.42 D 233 0
75 7.55 10.55 D 217 0
