# id X Y type ready_time pair_id
1 4.06 10.47 D 297 0
2 9.1 17.47 D 48 0
3 19.19 10.34 P 0 6
4 14.61 11.45 D 177 0
5 4.87 10.12 D 94 0
6 16.35 16.26 D 390 0
7 14.36 16.96 DL 0 1
8 17.29 19.63 P 0 1
9 19.7 1.04 DL 0 8
10 13.71 5.32 D 161 0
11 0.61 13.44 D 244 0
12 14.54 9.47 P 0 5
13 18.87 13.71 D 217 0
14 16.71 5.96 DL 0 2
15 7.29 15.52 D 300 0
16 7.97 13.1 D 127 0
17 0.83 6.69 D 156 0
18 17.24 4.72 D 108 0
19 1.53 18.67 D 60 0
20 17.24 0.19 DL 0 6
21 18.69 9.69 D 190 0
22 3.86 19.89 D 306 0
23 1.06 5.54 D 124 0
24 12.5 5.51 D 190 0
25 18.47 12.72 D 375 0
26 3.08 17.56 D 7 0
27 17.53 19.53 D 311 0
28 11.81 16.74 D 272 0
29 7.48 12.53 D 110 0
30 10.99 9.99 D 57 0
31 10.75 18.26 D 81 0
32 15.6 17.68 P 0 4
33 15.89 12.8 D 402 0
34 9.72 13.69 D 316 0
35 19.64 5.77 D 210 0
36 14.98 6.96 D 24 0
37 19.8 19.26 D 43 0
38 8.16 9.95 D 262 0
39 0.66 7.21 D 238 0
40 16.04 17.19 D 242 0
41 18.9 16.25 P 0 2
42 11.45 15.28 D 197 0
43 9.32 15.01 D 230 0
44 6.83 4.85 DL 0 5
45 7.01 15.86 D 115 0
46 8.61 14.36 D 111 0
47 5.51 0.13 D 49 0
48 19.3 5.77 DL 0 4
49 18.69 16.1 D 115 0
50 12.83 13.16 D 253 0
51 8.47 7.48 D 128 0
52 2.82 16.44 D 249 0
53 0.08 9.42 D 256 0
54 13.89 14.7 D 205 0
55 11.81 19.07 D 138 0
56 11.49 6.15 D 180 0
57 17.24 7.82 D 133 0
58 7.02 5.08 D 98 0
59 14.64 13.98 D 310 0
60 12.08 10.07 P 0 7
61 0.1 15.98 D 302 0
62 7.9 2.37 D 179 0
63 9.25 18.74 P 0 3
64 4.56 18.35 D 37 0
65 5.35 8.73 D 301 0
66 7.96 5.93 D 370 0
67 11.18 7.09 D 391 0
68 12.16 1.24 P 0 8
69 6.33 14.04 DL 0 7
70 9.7 8.67 D 349 0
71 2.27 12.99 DL 0 3
72 2.97 15.46 D 10 0
73 3.22 8.15 D 130 0
74 6.31 19.95 D 272 0
75 2.56 5.5 D 286 0
