# id X Y type ready_time pair_id
1 0.97 14.11 P 0 3
2 17.01 14.56 D 113 0
3 2.04 6.89 D 150 0
4 5.63 12.1 D 90 0
5 12.55 11.16 D 73 0
6 9.14 0.73 D 124 0
7 7.36 5.14 DL 0 2
8 2.41 16.03 DL 0 5
9 1.78 8.47 D 93 0
10 13.36 19.37 D 66 0
11 8.03 9.82 D 111 0
12 0.57 12.04 D 67 0
13 16.53 14.08 D 93 0
14 10.85 6.3 D 150 0
15 16.51 3.18 DL 0 3
16 3.33 8.48 P 0 1
17 3.16 2.16 DL 0 4
18 19.46 19.53 D 83 0
19 17.0 9.94 D 81 0
20 7.31 9.39 D 63 0
21 5.42 12.78 D 30 0
22 12.8 12.62 D 131 0
23 5.63 8.02 D 89 0
24 10.65 5.13 D 144 0
25 4.2 5.09 DL 0 1
26 3.44 14.44 P 0 4
27 8.68 1.51 D 21 0
28 8.24 8.87 D 75 0
29 13.85 12.9 D 112 0
30 17.57 5.6 D 6 0
31 17.15 7.2 D 128 0
32 3.61 11.56 D 145 0
33 15.7 16.35 P 0 5
34 12.8 6.42 D 100 0
35 0.78 11.09 D 33 0
36 11.94 13.02 D 57 0
37 14.68 8.55 D 93 0
38 16.07 16.61 P 0 2
39 9.76 16.2 D 50 0
40 13.48 11.55 D 125 0
41 9.46 1.06 D 134 0
42 3.86 11.82 D 116 0
43 17.41 7.89 D 37 0
44 2.05 19.8 D 6 0
45 12.09 16.96 D 43 0
46 11.31 6.95 D 149 0
47 1.83 8.11 D 131 0
48 17.99 19.38 D 140 0
49 17.65 5.41 D 10 0
50 2.47 1.51 D 75 0
