# id X Y type ready_time pair_id
1 7.35 7.9 D 554 0
2 11.55 13.88 D 52 0
3 5.72 19.05 D 432 0
4 11.19 9.25 D 216 0
5 0.99 8.11 DL 0 3
6 13.54 0.14 D 606 0
7 19.99 18.86 D 89 0
8 10.76 7.32 D 10 0
9 6.19 16.59 D 297 0
10 19.19 18.03 D 502 0
11 16.14 4.6 D 505 0
12 10.9 15.3 D 377 0
13 2.38 3.18 D 242 0
14 18.7 11.88 D 27 0
15 3.93 6.78 D 280 0
16 1.38 16.77 D 505 0
17 0.37 9.4 D 417 0
18 0.54 19.0 D 626 0
19 5.62 13.15 D 586 0
20 1.51 11.4 D 50 0
21 3.72 10.17 D 471 0
22 6.74 15.04 D 467 0
23 0.43 14.5 D 469 0
24 2.27 4.14 D 626 0
25 1.52 17.07 D 594 0
26 5.02 10.78 D 453 0
27 11.64 4.36 D 613 0
28 2.14 8.85 D 659 0
29 16.11 19.3 D 223 0
30 12.34 17.61 D 303 0
31 1.86 11.57 DL 0 10
32 13.26 6.44 DL 0 1
33 13.72 3.71 D 132 0
34 9.34 4.63 D 328 0
35 7.39 9.36 D 45 0
36 0.12 2.64 D 651 0
37 11.42 0.23 P 0 2
38 9.97 14.56 D 483 0
39 7.25 9.95 D 388 0
40 17.64 15.41 D 286 0
41 18.35 4.05 D 224 0
42 15.95 11.46 D 21 0
43 7.53 18.41 D 187 0
44 0.58 7.12 D 445 0
45 14.72 10.84 D 71 0
46 10.4 17.41 P 0 4
47 6.94 4.57 D 27 0
48 1.24 1.63 D 435 0
49 16.5 6.35 DL 0 9
50 10.13 1.12 D 35 0
51 14.08 16.88 D 428 0
52 17.46 11.14 P 0 7
53 19.22 16.75 D 181 0
54 1.04 5.76 D 42 0
55 12.23 7.07 P 0 6
56 17.77 3.19 D 656 0
57 18.95 10.98 D 377 0
58 6.08 8.72 D 442 0
59 12.37 19.28 D 350 0
60 15.76 2.6 D 225 0
61 13.77 11.53 D 311 0
62 0.18 10.86 D 366 0
63 0.08 2.74 DL 0 7
64 10.54 8.68 P 0 3
65 13.78 14.79 D 669 0
66 11.75 17.84 DL 0 5
67 7.06 11.58 D 394 0
68 15.21 12.53 P 0 5
69 13.03 7.63 D 319 0
70 14.95 1.04 D 83 0
71 2.98 0.73 D 344 0
72 0.49 4.77 D 332 0
73 1.47 11.09 D 291 0
74 2.5 10.73 D 544 0
75 8.28 11.74 DL 0 8
76 5.16 8.54 D 245 0
77 0.12 7.99 D 248 0
78 13.17 19.08 D 142 0
79 13.81 7.33 DL 0 2
80 10.56 18.1 DL 0 6
81 7.69 15.37 D 581 0
82 13.64 15.43 D 628 0
83 17.78 18.41 D 131 0
84 0.89 7.78 D 27 0
85 11.9 8.38 P 0 1
86 19.05 1.64 DL 0 4
87 15.87 12.59 D 492 0
88 16.37 1.74 P 0 9
89 3.56 6.77 D 609 0
90 1.74 19.88 D 92 0
91 5.21 17.83 D 676 0
92 11.2 19.3 D 448 0
93 16.82 0.42 D 448 0
94 2.64 10.56 P 0 10
95 7.85 0.1 D 105 0
96 13.24 16.08 P 0 8
97 3.57 15.16 D 477 0
98 4.78 2.96 D 55 0
99 4.47 18.98 D 585 0
100 7.36 5.97 D 294 0
