# id X Y type ready_time pair_id
1 15.73 13.88 D 758 0
2 12.97 8.2 D 58 0
3 4.35 15.77 DL 0 3
4 10.15 14.91 D 691 0
5 6.13 13.67 D 214 0
6 4.39 19.66 D 175 0
7 16.71 19.72 D 10 0
8 16.42 0.54 D 738 0
9 11.54 13.37 DL 0 1
10 13.38 19.2 DL 0 2
11 11.33 15.05 D 720 0
12 17.98 10.79 D 135 0
13 15.4 1.0 D 709 0
14 0.05 10.32 D 398 0
15 3.16 16.78 P 0 2
16 17.36 9.15 D 117 0
17 6.87 14.47 D 636 0
18 16.66 15.33 D 686 0
19 7.44 16.46 D 195 0
20 3.71 12.59 P 0 3
21 18.98 17.36 D 125 0
22 6.36 13.99 D 175 0
23 7.47 14.85 D 640 0
24 4.03 8.37 P 0 1
25 14.47 10.07 D 16 0
26 3.07 0.45 D 200 0
27 7.45 18.73 D 382 0
28 18.47 8.64 D 404 0
29 15.14 5.14 D 351 0
30 19.51 8.64 D 55 0
