# id X Y type ready_time pair_id
1 11.83 10.32 D 156 0
2 0.46 8.54 D 85 0
3 2.71 15.07 D 333 0
4 13.18 2.58 D 262 0
5 13.22 10.51 D 347 0
6 9.53 15.14 D 125 0
7 3.4 1.51 P 0 1
8 15.08 4.85 D 180 0
9 5.78 2.55 D 348 0
10 14.1 0.79 D 5 0
11 17.24 3.72 D 120 0
12 13.76 14.45 D 261 0
13 13.66 19.47 D 84 0
14 1.53 7.28 D 93 0
15 5.44 3.6 D 311 0
16 1.95 4.65 D 43 0
17 17.04 3.63 D 95 0
18 4.74 9.45 D 99 0
19 4.99 8.02 D 268 0
20 17.04 11.87 P 0 2
21 4.88 11.2 DL 0 1
22 10.03 16.03 D 203 0
23 0.66 2.77 D 236 0
24 2.2 8.5 D 242 0
25 16.89 19.66 P 0 3
26 10.01 18.89 D 222 0
27 8.35 3.32 DL 0 3
28 0.34 8.71 D 247 0
29 0.38 17.1 D 19 0
30 18.5 10.9 DL 0 2
