# id X Y type ready_time pair_id
1 16.6 19.91 D 528 0
2 1.35 1.65 D 530 0
3 18.06 19.92 D 430 0
4 16.62 2.38 D 277 0
5 9.35 6.01 DL 0 3
6 13.97 2.12 D 436 0
7 12.14 5.17 D 528 0
8 11.34 12.12 D 440 0
9 14.77 18.43 D 477 0
10 10.15 5.4 D 59 0
11 19.92 17.68 D 33 0
12 2.93 1.08 D 372 0
13 4.24 7.93 P 0 2
14 0.28 10.6 P 0 3
15 10.3 4.59 P 0 4
16 2.81 0.31 D 461 0
17 11.32 19.86 D 250 0
18 5.01 2.09 DL 0 2
19 15.45 8.04 D 6 0
20 13.68 2.44 D 373 0
21 7.6 5.56 D 354 0
22 16.04 18.96 D 531 0
23 4.34 18.34 D 291 0
24 19.57 13.09 D 80 0
25 19.89 16.41 D 279 0
26 9.21 7.75 D 388 0
27 10.0 13.67 D 508 0
28 6.13 19.84 D 262 0
29 14.44 19.47 D 291 0
30 6.74 18.32 DL 0 1
31 18.42 7.6 D 261 0
32 10.46 1.39 P 0 1
33 18.92 18.49 D 54 0
34 10.78 8.19 D 330 0
35 12.46 10.74 D 31 0
36 4.97 4.52 D 294 0
37 17.8 9.07 DL 0 4
38 15.04 5.25 D 473 0
39 8.92 17.92 D 73 0
40 4.83 1.35 D 156 0
