# id X Y type ready_time pair_id
1 4.52 14.61 D 63 0
2 12.85 3.78 D 147 0
3 7.18 12.71 D 84 0
4 6.1 3.71 D 212 0
5 7.87 13.03 D 194 0
6 13.34 11.99 D 147 0
7 12.49 19.96 DL 0 4
8 14.35 13.35 D 207 0
9 2.18 10.92 D 204 0
10 18.5 12.1 P 0 4
11 5.81 9.91 D 32 0
12 18.69 4.87 D 205 0
13 3.77 8.92 D 150 0
14 1.82 0.43 D 128 0
15 9.54 2.36 P 0 3
16 8.02 17.31 DL 0 1
17 15.79 5.45 D 79 0
18 11.57 7.25 D 84 0
19 18.11 2.12 D 125 0
20 12.66 10.89 D 211 0
21 0.48 14.87 D 218 0
22 1.05 11.21 D 245 0
23 4.32 5.2 D 120 0
24 0.26 9.55 D 253 0
25 5.38 0.82 D 251 0
26 3.83 9.34 D 159 0
27 11.66 4.02 D 31 0
28 14.43 13.54 D 186 0
29 8.94 3.61 D 60 0
30 10.51 2.91 D 198 0
31 1.02 12.94 D 79 0
32 15.38 4.77 D 205 0
33 16.43 5.44 P 0 2
34 9.4 4.08 DL 0 2
35 4.72 0.42 D 92 0
36 7.08 12.33 D 54 0
37 1.81 2.37 D 126 0
38 17.64 13.52 D 237 0
39 6.31 19.19 P 0 1
40 0.54 10.94 DL 0 3
