# id X Y type ready_time pair_id
1 4.52 14.61 D 106 0
2 12.85 3.78 D 109 0
3 7.18 12.71 D 98 0
4 6.1 3.71 P 0 1
5 7.87 13.03 D 60 0
6 13.34 11.99 DL 0 2
7 12.49 19.96 D 48 0
8 14.35 13.35 DL 0 3
9 2.18 10.92 D 57 0
10 18.5 12.1 D 59 0
11 5.81 9.91 D 114 0
12 18.69 4.87 D 66 0
13 3.77 8.92 P 0 2
14 1.82 0.43 D 34 0
15 9.54 2.36 D 23 0
16 8.02 17.31 D 93 0
17 15.79 5.45 D 67 0
18 11.57 7.25 D 84 0
19 18.11 2.12 DL 0 4
20 12.66 10.89 D 61 0
21 0.48 14.87 D 107 0
22 1.05 11.21 D 25 0
23 4.32 5.2 D 45 0
24 0.26 9.55 D 55 0
25 5.38 0.82 D 108 0
26 3.83 9.34 D 12 0
27 11.66 4.02 D 123 0
28 14.43 13.54 D 23 0
29 8.94 3.61 P 0 4
30 10.51 2.91 D 93 0
31 1.02 12.94 D 128 0
32 15.38 4.77 D 70 0
33 16.43 5.44 D 61 0
34 9.4 4.08 P 0 3
35 4.72 0.42 D 116 0
36 7.08 12.33 D 118 0
37 1.81 2.37 D 97 0
38 17.64 13.52 D 96 0
39 6.31 19.19 DL 0 1
40 0.54 10.94 D 1 0
