# id X Y type ready_time pair_id
1 0.97 14.11 P 0 5
2 17.01 14.56 D 191 0
3 2.04 6.89 D 318 0
4 5.63 12.1 D 359 0
5 12.55 11.16 D 288 0
6 9.14 0.73 D 412 0
7 7.36 5.14 DL 0 2
8 2.41 16.03 P 0 2
9 1.78 8.47 D 308 0
10 13.36 19.37 D 397 0
11 8.03 9.82 D 415 0
12 0.57 12.04 D 175 0
13 16.53 14.08 D 110 0
14 10.85 6.3 DL 0 4
15 16.51 3.18 D 52 0
16 3.33 8.48 D 318 0
17 3.16 2.16 D 206 0
18 19.46 19.53 D 29 0
19 17.0 9.94 P 0 3
20 7.31 9.39 D 207 0
21 5.42 12.78 D 382 0
22 12.8 12.62 D 422 0
23 5.63 8.02 D 249 0
24 10.65 5.13 D 397 0
25 4.2 5.09 P 0 1
26 3.44 14.44 D 218 0
27 8.68 1.51 D 60 0
28 8.24 8.87 D 98 0
29 13.85 12.9 D 77 0
30 17.57 5.6 D 375 0
31 17.15 7.2 D 65 0
32 3.61 11.56 D 175 0
33 15.7 16.35 DL 0 3
34 12.8 6.42 D 290 0
35 0.78 11.09 DL 0 1
36 11.94 13.02 D 126 0
37 14.68 8.55 D 422 0
38 16.07 16.61 D 189 0
39 9.76 16.2 D 104 0
40 13.48 11.55 D 249 0
41 9.46 1.06 D 255 0
42 3.86 11.82 D 161 0
43 17.41 7.89 DL 0 5
44 2.05 19.8 D 266 0
45 12.09 16.96 P 0 4
46 11.31 6.95 D 304 0
47 1.83 8.11 D 103 0
48 17.99 19.38 D 291 0
49 17.65 5.41 D 62 0
50 2.47 1.51 D 321 0
