# id X Y type ready_time pair_id
1 2.62 9.83 D 210 0
2 5.96 10.29 D 159 0
3 13.05 10.43 P 0 3
4 12.59 16.35 DL 0 4
5 19.62 18.44 D 415 0
6 0.47 8.68 D 403 0
7 9.55 14.24 D 321 0
8 17.7 9.5 DL 0 2
9 12.93 4.02 D 172 0
10 1.93 15.85 D 305 0
11 9.45 18.87 P 0 4
12 5.37 11.65 D 263 0
13 15.19 6.05 D 229 0
14 17.04 17.5 D 82 0
15 2.9 10.1 D 345 0
16 16.45 19.71 D 122 0
17 16.93 1.41 D 187 0
18 15.58 7.18 D 223 0
19 6.97 9.73 P 0 1
20 14.62 2.69 D 130 0
21 3.69 1.13 D 347 0
22 10.89 4.15 D 53 0
23 13.54 18.08 DL 0 5
24 0.27 10.11 D 424 0
25 0.2 4.83 D 206 0
26 15.49 14.01 D 264 0
27 5.82 2.27 D 160 0
28 16.9 12.11 D 441 0
29 6.08 0.47 D 37 0
30 7.72 0.98 D 358 0
31 10.66 0.49 D 234 0
32 8.09 2.42 D 404 0
33 12.55 1.85 D 292 0
34 9.96 5.78 D 352 0
35 18.3 17.24 D 469 0
36 8.46 0.81 P 0 2
37 14.65 1.62 D 334 0
38 4.29 7.82 P 0 5
39 6.81 9.67 D 459 0
40 16.63 15.97 D 444 0
41 18.27 2.22 D 385 0
42 16.06 15.56 DL 0 3
43 12.93 10.12 D 315 0
44 3.4 15.57 D 185 0
45 6.57 12.49 D 11 0
46 1.33 13.9 D 365 0
47 16.42 14.8 DL 0 1
48 13.57 14.42 D 467 0
49 15.28 2.29 D 34 0
50 18.68 2.35 D 164 0
