# id X Y type ready_time pair_id
1 2.99 12.0 D 127 0
2 19.34 16.2 DL 0 3
3 4.84 2.02 D 150 0
4 1.99 15.2 D 52 0
5 8.48 3.56 D 148 0
6 11.69 8.68 D 16 0
7 9.74 7.89 D 29 0
8 7.97 16.08 D 3 0
9 12.46 7.99 DL 0 5
10 14.67 14.48 D 122 0
11 6.41 16.42 D 97 0
12 11.98 10.67 D 61 0
13 3.27 11.01 D 146 0
14 9.09 6.62 D 119 0
15 6.56 9.14 D 118 0
16 10.51 1.42 D 22 0
17 17.62 13.75 D 76 0
18 0.52 13.43 D 74 0
19 0.46 17.89 D 1 0
20 6.39 17.28 D 54 0
21 5.59 18.17 D 100 0
22 3.47 12.24 P 0 3
23 5.25 12.33 D 155 0
24 13.0 10.87 D 70 0
25 0.73 1.08 D 74 0
26 16.94 19.73 D 120 0
27 6.11 0.38 D 102 0
28 13.24 17.53 D 153 0
29 12.24 16.62 D 26 0
30 19.56 0.6 P 0 4
31 9.83 4.15 P 0 5
32 4.07 0.0 D 47 0
33 1.05 12.53 DL 0 4
34 17.44 0.54 D 70 0
35 15.31 18.94 DL 0 2
36 2.29 7.63 D 104 0
37 7.02 10.1 D 52 0
38 3.05 15.09 DL 0 1
39 10.28 7.93 D 142 0
40 12.33 3.94 D 154 0
41 18.93 2.89 D 29 0
42 8.31 10.61 D 106 0
43 8.87 10.07 D 116 0
44 1.61 1.29 D 149 0
45 4.34 14.47 D 140 0
46 19.98 18.62 D 91 0
47 9.31 3.8 P 0 2
48 14.33 6.57 P 0 1
49 1.37 0.04 D 111 0
50 10.7 10.05 D 61 0
