# id X Y type ready_time pair_id
1 18.27 12.88 DL 0 6
2 3.84 10.96 DL 0 4
3 7.93 19.55 D 369 0
4 8.87 19.11 D 55 0
5 14.44 15.61 D 44 0
6 5.75 15.79 D 254 0
7 13.82 9.19 D 138 0
8 16.84 6.99 D 309 0
9 9.3 6.7 D 182 0
10 1.94 12.34 DL 0 5
11 2.81 6.19 D 19 0
12 6.04 18.3 D 325 0
13 2.07 8.89 D 289 0
14 16.88 5.93 D 237 0
15 0.57 9.81 P 0 5
16 8.57 9.99 D 197 0
17 9.52 10.38 D 266 0
18 19.88 10.72 D 147 0
19 9.03 7.97 D 95 0
20 4.22 4.93 D 54 0
21 18.92 0.49 D 60 0
22 11.84 8.45 D 14 0
23 9.01 17.82 D 45 0
24 4.38 9.04 D 325 0
25 13.0 15.89 DL 0 8
26 16.83 15.18 D 146 0
27 0.88 4.33 D 9 0
28 12.48 14.55 D 34 0
29 0.26 3.85 D 125 0
30 3.08 3.65 DL 0 3
31 19.02 5.95 P 0 2
32 7.81 19.54 D 98 0
33 8.69 13.79 D 209 0
34 2.71 13.73 P 0 1
35 0.67 1.11 D 306 0
36 4.85 18.78 P 0 4
37 6.25 13.37 D 249 0
38 4.8 8.71 D 375 0
39 14.98 14.37 D 289 0
40 4.88 5.99 D 324 0
41 16.13 10.67 D 246 0
42 1.11 19.74 D 306 0
43 2.89 6.02 D 102 0
44 2.0 12.52 D 352 0
45 0.21 8.49 D 94 0
46 9.05 6.34 D 286 0
47 3.63 14.06 D 1 0
48 10.31 12.65 D 4 0
49 8.72 2.35 D 221 0
50 1.15 5.22 DL 0 7
51 8.43 2.24 D 121 0
52 4.39 10.49 D 244 0
53 19.43 18.41 D 19 0
54 15.73 5.27 D 379 0
55 7.19 13.2 D 160 0
56 9.95 8.6 D 155 0
57 14.57 12.65 D 254 0
58 8.04 11.1 D 92 0
59 18.9 10.26 D 285 0
60 6.58 3.36 P 0 6
61 8.56 17.59 D 43 0
62 6.37 2.77 P 0 3
63 1.38 16.94 D 328 0
64 9.64 17.3 D 374 0
65 4.94 8.01 DL 0 2
66 2.6 4.41 D 262 0
67 1.06 7.92 D 213 0
68 3.06 3.24 D 236 0
69 5.57 1.85 D 302 0
70 11.72 19.06 P 0 8
71 8.64 10.24 D 37 0
72 0.32 0.59 D 145 0
73 0.27 17.71 DL 0 1
74 19.52 12.53 P 0 7
75 11.19 18.67 D 249 0
